,Symbol,Date,Neutral,Positive,Negative,sentiment_score
11677,LTC,2021-10-14,0,4,1,0.9
11678,LTC,2021-10-13,1,8,2,0.818
11679,LTC,2021-10-12,0,3,3,0.0
11680,LTC,2021-10-11,0,1,0,1.5
11681,LTC,2021-10-10,0,1,0,1.5
11682,LTC,2021-10-09,1,3,0,1.125
11683,LTC,2021-10-08,1,2,0,1.0
11684,LTC,2021-10-07,0,1,0,1.5
11685,LTC,2021-10-06,0,2,1,0.5
11686,LTC,2021-10-05,1,4,1,0.75
11687,LTC,2021-10-04,2,1,1,0.0
11688,LTC,2021-10-03,2,0,0,0.0
11689,LTC,2021-10-02,0,1,0,1.5
11690,LTC,2021-10-01,1,1,0,0.75
11691,LTC,2021-09-30,1,2,1,0.375
11692,LTC,2021-09-29,0,0,1,-1.5
11693,LTC,2021-09-28,0,1,2,-0.5
11694,LTC,2021-09-27,2,0,0,0.0
11695,LTC,2021-09-26,2,2,1,0.3
11696,LTC,2021-09-25,0,0,1,-1.5
11697,LTC,2021-09-24,0,0,3,-1.5
11698,LTC,2021-09-23,3,2,0,0.6
11699,LTC,2021-09-22,0,2,0,1.5
11700,LTC,2021-09-21,2,2,1,0.3
11701,LTC,2021-09-20,1,1,2,-0.375
11702,LTC,2021-09-19,1,2,1,0.375
11703,LTC,2021-09-18,2,1,0,0.5
11704,LTC,2021-09-17,2,3,1,0.5
11705,LTC,2021-09-16,3,8,0,1.091
11706,LTC,2021-09-15,1,2,4,-0.429
11707,LTC,2021-09-14,5,3,5,-0.231
11708,LTC,2021-09-13,4,13,30,-0.543
11709,LTC,2021-09-12,2,1,0,0.5
11710,LTC,2021-09-11,0,2,1,0.5
11711,LTC,2021-09-10,0,8,0,1.5
11712,LTC,2021-09-09,1,3,0,1.125
11713,LTC,2021-09-08,2,4,0,1.0
11714,LTC,2021-09-07,0,5,1,1.0
11715,LTC,2021-09-06,1,4,1,0.75
11716,LTC,2021-09-05,2,8,0,1.2
11717,LTC,2021-09-04,0,3,1,0.75
11718,LTC,2021-09-03,1,2,0,1.0
11719,LTC,2021-09-02,1,1,2,-0.375
11720,LTC,2021-09-01,1,3,0,1.125
11721,LTC,2021-08-31,1,3,1,0.6
11722,LTC,2021-08-30,1,1,0,0.75
11723,LTC,2021-08-29,1,1,0,0.75
11724,LTC,2021-08-28,1,1,0,0.75
11725,LTC,2021-08-27,2,0,0,0.0
11726,LTC,2021-08-26,1,0,1,-0.75
11727,LTC,2021-08-25,0,0,2,-1.5
11728,LTC,2021-08-24,2,1,1,0.0
11729,LTC,2022-02-01,3,5,1,0.667
11730,LTC,2022-01-31,1,5,0,1.25
11731,LTC,2022-01-28,1,2,0,1.0
11732,LTC,2022-01-27,2,2,0,0.75
11733,LTC,2022-01-26,1,0,2,-1.0
11734,LTC,2022-01-25,1,1,3,-0.6
11735,LTC,2022-01-24,0,1,1,0.0
11736,LTC,2022-01-23,0,1,0,1.5
11737,LTC,2022-01-22,1,0,1,-0.75
11738,LTC,2022-01-21,0,0,1,-1.5
11739,LTC,2022-01-20,0,1,1,0.0
11740,LTC,2022-01-19,0,1,2,-0.5
11741,LTC,2022-01-18,0,0,1,-1.5
11742,LTC,2022-01-17,2,2,0,0.75
11743,LTC,2022-01-16,0,2,1,0.5
11744,LTC,2022-01-15,1,6,0,1.286
11745,LTC,2022-01-14,1,3,0,1.125
11746,LTC,2022-01-13,3,4,2,0.333
11747,LTC,2022-01-11,1,3,1,0.6
11748,LTC,2022-01-10,0,0,1,-1.5
11749,LTC,2022-01-09,0,0,1,-1.5
11750,LTC,2022-01-08,1,1,0,0.75
11751,LTC,2022-01-07,1,0,2,-1.0
11752,LTC,2022-01-06,0,1,1,0.0
11753,LTC,2022-01-05,2,1,1,0.0
11754,LTC,2022-01-04,1,0,1,-0.75
11755,LTC,2022-01-03,1,0,0,0.0
11756,LTC,2021-12-31,1,3,0,1.125
11757,LTC,2021-12-29,0,0,1,-1.5
11758,LTC,2021-12-28,2,1,0,0.5
11759,LTC,2021-12-27,2,0,2,-0.75
11760,LTC,2021-12-25,1,1,0,0.75
11761,LTC,2021-12-24,1,2,0,1.0
11762,LTC,2021-12-23,1,0,1,-0.75
11763,LTC,2021-12-22,1,0,0,0.0
11764,LTC,2021-12-21,0,1,1,0.0
11765,LTC,2021-12-20,0,1,1,0.0
11766,LTC,2021-12-19,0,2,0,1.5
11767,LTC,2021-12-18,1,1,0,0.75
11768,LTC,2021-12-17,0,2,1,0.5
11769,LTC,2021-12-16,2,3,1,0.5
11770,LTC,2021-12-15,2,1,0,0.5
11771,LTC,2021-12-14,0,0,1,-1.5
11772,LTC,2021-12-13,0,0,4,-1.5
11773,LTC,2021-12-12,0,0,1,-1.5
11774,LTC,2021-12-10,2,0,0,0.0
11775,LTC,2021-12-09,0,1,1,0.0
11776,LTC,2021-12-08,0,0,1,-1.5
11777,LTC,2021-12-07,0,2,2,0.0
11778,LTC,2021-12-06,0,1,2,-0.5
11779,LTC,2021-12-05,2,1,0,0.5
11780,LTC,2021-12-03,2,0,2,-0.75
11781,LTC,2021-12-02,0,0,3,-1.5
11782,LTC,2021-12-01,1,0,0,0.0
11783,LTC,2021-11-30,0,1,1,0.0
11784,LTC,2021-11-29,0,6,0,1.5
11785,LTC,2021-11-28,1,2,1,0.375
11786,LTC,2021-11-27,0,3,0,1.5
11787,LTC,2021-11-26,1,2,0,1.0
11788,LTC,2021-11-24,0,2,2,0.0
11789,LTC,2021-11-23,1,2,1,0.375
11790,LTC,2021-11-22,0,0,1,-1.5
11791,LTC,2021-11-21,3,0,0,0.0
11792,LTC,2021-11-20,1,2,0,1.0
11793,LTC,2021-11-19,2,1,0,0.5
11794,LTC,2021-11-18,2,2,1,0.3
11795,LTC,2021-11-17,0,0,3,-1.5
11796,LTC,2021-11-16,1,1,2,-0.375
11797,LTC,2021-11-15,2,3,1,0.5
11798,LTC,2021-11-14,0,3,1,0.75
11799,LTC,2021-11-13,1,1,1,0.0
11800,LTC,2021-11-12,1,7,1,1.0
11801,LTC,2021-11-11,1,4,1,0.75
11802,LTC,2021-11-10,4,12,1,0.971
11803,LTC,2021-11-09,1,8,0,1.333
11804,LTC,2021-11-08,0,2,0,1.5
11805,LTC,2021-11-07,1,2,0,1.0
11806,LTC,2021-11-06,1,3,0,1.125
11807,LTC,2021-11-05,0,1,0,1.5
11808,LTC,2021-11-03,0,4,0,1.5
11809,LTC,2021-11-02,0,2,1,0.5
11810,LTC,2021-10-31,0,1,0,1.5
11811,LTC,2021-10-30,1,0,0,0.0
11812,LTC,2021-10-29,2,0,0,0.0
11813,LTC,2021-10-28,0,5,0,1.5
11814,LTC,2021-10-27,0,1,1,0.0
11815,LTC,2021-10-26,0,2,1,0.5
11816,LTC,2021-10-25,1,2,0,1.0
11817,LTC,2021-10-24,1,0,0,0.0
11818,LTC,2021-10-23,0,1,0,1.5
11819,LTC,2021-10-22,1,0,0,0.0
11820,LTC,2021-10-21,0,3,0,1.5
11821,LTC,2021-10-20,0,2,1,0.5
11822,LTC,2021-10-19,1,2,1,0.375
11823,LTC,2021-10-18,1,0,0,0.0
11824,LTC,2021-10-17,0,1,0,1.5
11825,LTC,2021-10-16,0,4,0,1.5
11826,LTC,2021-10-15,1,4,1,0.75
11827,LTC,2021-10-14,0,4,1,0.9
11828,LTC,2021-10-13,1,8,2,0.818
11829,LTC,2021-10-12,0,3,3,0.0
11830,LTC,2021-10-11,0,1,0,1.5
11831,LTC,2021-10-10,0,1,0,1.5
11832,LTC,2021-10-09,1,3,0,1.125
11833,LTC,2021-10-08,1,2,0,1.0
11834,LTC,2021-10-07,0,1,0,1.5
11835,LTC,2021-10-06,0,2,1,0.5
11836,LTC,2021-10-05,1,4,1,0.75
11837,LTC,2021-10-04,2,1,1,0.0
11838,LTC,2021-10-03,2,0,0,0.0
11839,LTC,2021-10-02,0,1,0,1.5
11840,LTC,2021-10-01,1,1,0,0.75
11841,LTC,2021-09-30,1,2,1,0.375
11842,LTC,2021-09-29,0,0,1,-1.5
11843,LTC,2021-09-28,0,1,2,-0.5
11844,LTC,2021-09-27,2,0,0,0.0
11845,LTC,2021-09-26,2,2,1,0.3
11846,LTC,2021-09-25,0,0,1,-1.5
11847,LTC,2021-09-24,0,0,3,-1.5
11848,LTC,2021-09-23,3,2,0,0.6
11849,LTC,2021-09-22,0,2,0,1.5
11850,LTC,2021-09-21,2,2,1,0.3
11851,LTC,2021-09-20,1,1,2,-0.375
11852,LTC,2021-09-19,1,2,1,0.375
11853,LTC,2021-09-18,2,1,0,0.5
11854,LTC,2021-09-17,2,3,1,0.5
11855,LTC,2021-09-16,3,8,0,1.091
11856,LTC,2021-09-15,1,2,4,-0.429
11857,LTC,2021-09-14,5,3,5,-0.231
11858,LTC,2021-09-13,4,13,30,-0.543
11859,LTC,2021-09-12,2,1,0,0.5
11860,LTC,2021-09-11,0,2,1,0.5
11861,LTC,2021-09-10,0,8,0,1.5
11862,LTC,2021-09-09,1,3,0,1.125
11863,LTC,2021-09-08,2,4,0,1.0
11864,LTC,2021-09-07,0,5,1,1.0
11865,LTC,2021-09-06,1,4,1,0.75
11866,LTC,2021-09-05,2,8,0,1.2
11867,LTC,2021-09-04,0,3,1,0.75
11868,LTC,2021-09-03,1,2,0,1.0
11869,LTC,2021-09-02,1,1,2,-0.375
11870,LTC,2021-09-01,1,3,0,1.125
11871,LTC,2021-08-31,1,3,1,0.6
11872,LTC,2021-08-30,1,1,0,0.75
11873,LTC,2021-08-29,1,1,0,0.75
11874,LTC,2021-08-28,1,1,0,0.75
11875,LTC,2021-08-27,2,0,0,0.0
11876,LTC,2021-08-26,1,0,1,-0.75
11877,LTC,2021-08-25,0,0,2,-1.5
11878,LTC,2021-08-24,2,1,1,0.0
11879,LTC,2021-08-23,2,3,1,0.5
11880,LTC,2021-08-22,0,3,0,1.5
11881,LTC,2021-08-21,0,1,0,1.5
11882,LTC,2021-08-20,3,2,0,0.6
11883,LTC,2021-08-19,1,0,1,-0.75
11884,LTC,2021-08-18,1,1,1,0.0
11885,LTC,2021-08-17,0,1,1,0.0
11886,LTC,2021-08-16,1,2,0,1.0
11887,LTC,2021-08-15,2,0,1,-0.5
11888,LTC,2021-08-14,1,3,0,1.125
11889,LTC,2021-08-13,2,3,0,0.9
11890,LTC,2021-08-12,3,0,0,0.0
11891,LTC,2021-08-11,3,1,0,0.375
11892,LTC,2021-08-10,2,1,1,0.0
11893,LTC,2021-08-09,6,0,0,0.0
11894,LTC,2021-08-08,1,2,0,1.0
11895,LTC,2021-08-07,0,2,0,1.5
11896,LTC,2021-08-06,1,1,0,0.75
11897,LTC,2021-08-05,0,2,1,0.5
11898,LTC,2021-08-04,0,5,1,1.0
11899,LTC,2021-08-03,3,0,1,-0.375
11900,LTC,2021-08-02,0,1,0,1.5
11901,LTC,2021-08-01,1,1,0,0.75
11902,LTC,2021-07-31,0,3,0,1.5
11903,LTC,2021-07-30,3,2,0,0.6
11904,LTC,2021-07-29,0,3,0,1.5
11905,LTC,2021-07-28,2,1,0,0.5
11906,LTC,2021-07-27,1,4,0,1.2
11907,LTC,2021-07-26,2,2,0,0.75
11908,LTC,2021-07-25,1,3,1,0.6
11909,LTC,2021-07-24,1,2,0,1.0
11910,LTC,2021-07-23,4,0,0,0.0
11911,LTC,2021-07-22,0,0,1,-1.5
11912,LTC,2021-07-21,2,0,1,-0.5
11913,LTC,2021-07-20,2,1,3,-0.5
11914,LTC,2021-07-19,2,0,1,-0.5
11915,LTC,2021-07-18,0,1,0,1.5
11916,LTC,2021-07-17,0,1,1,0.0
11917,LTC,2021-07-16,2,1,0,0.5
11918,LTC,2021-07-15,2,3,0,0.9
11919,LTC,2021-07-14,1,0,1,-0.75
11920,LTC,2021-07-13,1,0,1,-0.75
11921,LTC,2021-07-12,3,2,0,0.6
11922,LTC,2021-07-11,0,1,1,0.0
11923,LTC,2021-07-10,0,0,2,-1.5
11924,LTC,2021-07-09,1,0,0,0.0
11925,LTC,2021-07-08,0,2,0,1.5
11926,LTC,2021-07-07,1,0,0,0.0
11927,LTC,2021-07-06,2,1,1,0.0
11928,LTC,2021-07-05,0,0,1,-1.5
11929,LTC,2022-02-01,3,5,1,0.667
11930,LTC,2022-01-31,1,5,0,1.25
11931,LTC,2022-01-28,1,2,0,1.0
11932,LTC,2022-01-27,2,2,0,0.75
11933,LTC,2022-01-26,1,0,2,-1.0
11934,LTC,2022-01-25,1,1,3,-0.6
11935,LTC,2022-01-24,0,1,1,0.0
11936,LTC,2022-01-23,0,1,0,1.5
11937,LTC,2022-01-22,1,0,1,-0.75
11938,LTC,2022-01-21,0,0,1,-1.5
11939,LTC,2022-01-20,0,1,1,0.0
11940,LTC,2022-01-19,0,1,2,-0.5
11941,LTC,2022-01-18,0,0,1,-1.5
11942,LTC,2022-01-17,2,2,0,0.75
11943,LTC,2022-01-16,0,2,1,0.5
11944,LTC,2022-01-15,1,6,0,1.286
11945,LTC,2022-01-14,1,3,0,1.125
11946,LTC,2022-01-13,3,4,2,0.333
11947,LTC,2022-01-11,1,3,1,0.6
11948,LTC,2022-01-10,0,0,1,-1.5
11949,LTC,2022-01-09,0,0,1,-1.5
11950,LTC,2022-01-08,1,1,0,0.75
11951,LTC,2022-01-07,1,0,2,-1.0
11952,LTC,2022-01-06,0,1,1,0.0
11953,LTC,2022-01-05,2,1,1,0.0
11954,LTC,2022-01-04,1,0,1,-0.75
11955,LTC,2022-01-03,1,0,0,0.0
11956,LTC,2021-12-31,1,3,0,1.125
11957,LTC,2021-12-29,0,0,1,-1.5
11958,LTC,2021-12-28,2,1,0,0.5
11959,LTC,2021-12-27,2,0,2,-0.75
11960,LTC,2021-12-25,1,1,0,0.75
11961,LTC,2021-12-24,1,2,0,1.0
11962,LTC,2021-12-23,1,0,1,-0.75
11963,LTC,2021-12-22,1,0,0,0.0
11964,LTC,2021-12-21,0,1,1,0.0
11965,LTC,2021-12-20,0,1,1,0.0
11966,LTC,2021-12-19,0,2,0,1.5
11967,LTC,2021-12-18,1,1,0,0.75
11968,LTC,2021-12-17,0,2,1,0.5
11969,LTC,2021-12-16,2,3,1,0.5
11970,LTC,2021-12-15,2,1,0,0.5
11971,LTC,2021-12-14,0,0,1,-1.5
11972,LTC,2021-12-13,0,0,4,-1.5
11973,LTC,2021-12-12,0,0,1,-1.5
11974,LTC,2021-12-10,2,0,0,0.0
11975,LTC,2021-12-09,0,1,1,0.0
11976,LTC,2021-12-08,0,0,1,-1.5
11977,LTC,2021-12-07,0,2,2,0.0
11978,LTC,2021-12-06,0,1,2,-0.5
11979,LTC,2021-12-05,2,1,0,0.5
11980,LTC,2021-12-03,2,0,2,-0.75
11981,LTC,2021-12-02,0,0,3,-1.5
11982,LTC,2021-12-01,1,0,0,0.0
11983,LTC,2021-11-30,0,1,1,0.0
11984,LTC,2021-11-29,0,6,0,1.5
11985,LTC,2021-11-28,1,2,1,0.375
11986,LTC,2021-11-27,0,3,0,1.5
11987,LTC,2021-11-26,1,2,0,1.0
11988,LTC,2021-11-24,0,2,2,0.0
11989,LTC,2021-11-23,1,2,1,0.375
11990,LTC,2021-11-22,0,0,1,-1.5
11991,LTC,2021-11-21,3,0,0,0.0
11992,LTC,2021-11-20,1,2,0,1.0
11993,LTC,2021-11-19,2,1,0,0.5
11994,LTC,2021-11-18,2,2,1,0.3
11995,LTC,2021-11-17,0,0,3,-1.5
11996,LTC,2021-11-16,1,1,2,-0.375
11997,LTC,2021-11-15,2,3,1,0.5
11998,LTC,2021-11-14,0,3,1,0.75
11999,LTC,2021-11-13,1,1,1,0.0
12000,LTC,2021-11-12,1,7,1,1.0
12001,LTC,2021-11-11,1,4,1,0.75
12002,LTC,2021-11-10,4,12,1,0.971
12003,LTC,2021-11-09,1,8,0,1.333
12004,LTC,2021-11-08,0,2,0,1.5
12005,LTC,2021-11-07,1,2,0,1.0
12006,LTC,2021-11-06,1,3,0,1.125
12007,LTC,2021-11-05,0,1,0,1.5
12008,LTC,2021-11-03,0,4,0,1.5
12009,LTC,2021-11-02,0,2,1,0.5
12010,LTC,2021-10-31,0,1,0,1.5
12011,LTC,2021-10-30,1,0,0,0.0
12012,LTC,2021-10-29,2,0,0,0.0
12013,LTC,2021-10-28,0,5,0,1.5
12014,LTC,2021-10-27,0,1,1,0.0
12015,LTC,2021-10-26,0,2,1,0.5
12016,LTC,2021-10-25,1,2,0,1.0
12017,LTC,2021-10-24,1,0,0,0.0
12018,LTC,2021-10-23,0,1,0,1.5
12019,LTC,2021-10-22,1,0,0,0.0
12020,LTC,2021-10-21,0,3,0,1.5
12021,LTC,2021-10-20,0,2,1,0.5
12022,LTC,2021-10-19,1,2,1,0.375
12023,LTC,2021-10-18,1,0,0,0.0
12024,LTC,2021-10-17,0,1,0,1.5
12025,LTC,2021-10-16,0,4,0,1.5
12026,LTC,2021-10-15,1,4,1,0.75
12027,LTC,2021-10-14,0,4,1,0.9
12028,LTC,2021-10-13,1,8,2,0.818
12029,LTC,2021-10-12,0,3,3,0.0
12030,LTC,2021-10-11,0,1,0,1.5
12031,LTC,2021-10-10,0,1,0,1.5
12032,LTC,2021-10-09,1,3,0,1.125
12033,LTC,2021-10-08,1,2,0,1.0
12034,LTC,2021-10-07,0,1,0,1.5
12035,LTC,2021-10-06,0,2,1,0.5
12036,LTC,2021-10-05,1,4,1,0.75
12037,LTC,2021-10-04,2,1,1,0.0
12038,LTC,2021-10-03,2,0,0,0.0
12039,LTC,2021-10-02,0,1,0,1.5
12040,LTC,2021-10-01,1,1,0,0.75
12041,LTC,2021-09-30,1,2,1,0.375
12042,LTC,2021-09-29,0,0,1,-1.5
12043,LTC,2021-09-28,0,1,2,-0.5
12044,LTC,2021-09-27,2,0,0,0.0
12045,LTC,2021-09-26,2,2,1,0.3
12046,LTC,2021-09-25,0,0,1,-1.5
12047,LTC,2021-09-24,0,0,3,-1.5
12048,LTC,2021-09-23,3,2,0,0.6
12049,LTC,2021-09-22,0,2,0,1.5
12050,LTC,2021-09-21,2,2,1,0.3
12051,LTC,2021-09-20,1,1,2,-0.375
12052,LTC,2021-09-19,1,2,1,0.375
12053,LTC,2021-09-18,2,1,0,0.5
12054,LTC,2021-09-17,2,3,1,0.5
12055,LTC,2021-09-16,3,8,0,1.091
12056,LTC,2021-09-15,1,2,4,-0.429
12057,LTC,2021-09-14,5,3,5,-0.231
12058,LTC,2021-09-13,4,13,30,-0.543
12059,LTC,2021-09-12,2,1,0,0.5
12060,LTC,2021-09-11,0,2,1,0.5
12061,LTC,2021-09-10,0,8,0,1.5
12062,LTC,2021-09-09,1,3,0,1.125
12063,LTC,2021-09-08,2,4,0,1.0
12064,LTC,2021-09-07,0,5,1,1.0
12065,LTC,2021-09-06,1,4,1,0.75
12066,LTC,2021-09-05,2,8,0,1.2
12067,LTC,2021-09-04,0,3,1,0.75
12068,LTC,2021-09-03,1,2,0,1.0
12069,LTC,2021-09-02,1,1,2,-0.375
12070,LTC,2021-09-01,1,3,0,1.125
12071,LTC,2021-08-31,1,3,1,0.6
12072,LTC,2021-08-30,1,1,0,0.75
12073,LTC,2021-08-29,1,1,0,0.75
12074,LTC,2021-08-28,1,1,0,0.75
12075,LTC,2021-08-27,2,0,0,0.0
12076,LTC,2021-08-26,1,0,1,-0.75
12077,LTC,2021-08-25,0,0,2,-1.5
12078,LTC,2021-08-24,2,1,1,0.0
12079,LTC,2021-08-23,2,3,1,0.5
12080,LTC,2021-08-22,0,3,0,1.5
12081,LTC,2021-08-21,0,1,0,1.5
12082,LTC,2021-08-20,3,2,0,0.6
12083,LTC,2021-08-19,1,0,1,-0.75
12084,LTC,2021-08-18,1,1,1,0.0
12085,LTC,2021-08-17,0,1,1,0.0
12086,LTC,2021-08-16,1,2,0,1.0
12087,LTC,2021-08-15,2,0,1,-0.5
12088,LTC,2021-08-14,1,3,0,1.125
12089,LTC,2021-08-13,2,3,0,0.9
12090,LTC,2021-08-12,3,0,0,0.0
12091,LTC,2021-08-11,3,1,0,0.375
12092,LTC,2021-08-10,2,1,1,0.0
12093,LTC,2021-08-09,6,0,0,0.0
12094,LTC,2021-08-08,1,2,0,1.0
12095,LTC,2021-08-07,0,2,0,1.5
12096,LTC,2021-08-06,1,1,0,0.75
12097,LTC,2021-08-05,0,2,1,0.5
12098,LTC,2021-08-04,0,5,1,1.0
12099,LTC,2021-08-03,3,0,1,-0.375
12100,LTC,2021-08-02,0,1,0,1.5
12101,LTC,2021-08-01,1,1,0,0.75
12102,LTC,2021-07-31,0,3,0,1.5
12103,LTC,2021-07-30,3,2,0,0.6
12104,LTC,2021-07-29,0,3,0,1.5
12105,LTC,2021-07-28,2,1,0,0.5
12106,LTC,2021-07-27,1,4,0,1.2
12107,LTC,2021-07-26,2,2,0,0.75
12108,LTC,2021-07-25,1,3,1,0.6
12109,LTC,2021-07-24,1,2,0,1.0
12110,LTC,2021-07-23,4,0,0,0.0
12111,LTC,2021-07-22,0,0,1,-1.5
12112,LTC,2021-07-21,2,0,1,-0.5
12113,LTC,2021-07-20,2,1,3,-0.5
12114,LTC,2021-07-19,2,0,1,-0.5
12115,LTC,2021-07-18,0,1,0,1.5
12116,LTC,2021-07-17,0,1,1,0.0
12117,LTC,2021-07-16,2,1,0,0.5
12118,LTC,2021-07-15,2,3,0,0.9
12119,LTC,2021-07-14,1,0,1,-0.75
12120,LTC,2021-07-13,1,0,1,-0.75
12121,LTC,2021-07-12,3,2,0,0.6
12122,LTC,2021-07-11,0,1,1,0.0
12123,LTC,2021-07-10,0,0,2,-1.5
12124,LTC,2021-07-09,1,0,0,0.0
12125,LTC,2021-07-08,0,2,0,1.5
12126,LTC,2021-07-07,1,0,0,0.0
12127,LTC,2021-07-06,2,1,1,0.0
12128,LTC,2021-07-05,0,0,1,-1.5
12129,LTC,2021-07-04,2,0,0,0.0
12130,LTC,2021-07-03,0,1,0,1.5
12131,LTC,2021-07-02,1,2,0,1.0
12132,LTC,2021-07-01,1,0,0,0.0
12133,LTC,2021-06-30,1,1,0,0.75
12134,LTC,2021-06-29,0,2,0,1.5
12135,LTC,2021-06-28,1,1,1,0.0
12136,LTC,2021-06-27,1,0,0,0.0
12137,LTC,2021-06-26,2,0,1,-0.5
12138,LTC,2021-06-25,3,1,0,0.375
12139,LTC,2021-06-24,1,3,0,1.125
12140,LTC,2021-06-23,2,0,0,0.0
12141,LTC,2021-06-22,1,3,1,0.6
12142,LTC,2021-06-21,3,2,2,0.0
12143,LTC,2021-06-20,3,0,0,0.0
12144,LTC,2021-06-19,0,4,0,1.5
12145,LTC,2021-06-18,4,3,0,0.643
12146,LTC,2021-06-17,0,1,0,1.5
12147,LTC,2021-06-16,4,1,0,0.3
12148,LTC,2021-06-15,1,1,2,-0.375
12149,LTC,2021-06-14,2,1,2,-0.3
12150,LTC,2021-06-13,0,1,0,1.5
12151,LTC,2021-06-12,1,1,0,0.75
12152,LTC,2021-06-11,2,2,1,0.3
12153,LTC,2021-06-10,1,1,0,0.75
12154,LTC,2021-06-09,1,2,1,0.375
12155,LTC,2021-06-08,2,1,2,-0.3
12156,LTC,2021-06-07,1,3,0,1.125
12157,LTC,2021-06-06,0,1,0,1.5
12158,LTC,2021-06-05,1,0,0,0.0
12159,LTC,2021-06-04,0,1,0,1.5
12160,LTC,2021-06-03,0,1,0,1.5
12161,LTC,2021-06-02,1,1,1,0.0
12162,LTC,2021-06-01,1,2,1,0.375
12163,LTC,2021-05-31,1,0,0,0.0
12164,LTC,2021-05-30,1,0,0,0.0
12165,LTC,2021-05-29,1,0,0,0.0
12166,LTC,2021-05-28,0,1,2,-0.5
12167,LTC,2021-05-27,2,2,0,0.75
12168,LTC,2021-05-26,1,2,0,1.0
12169,LTC,2021-05-25,0,1,1,0.0
12170,LTC,2021-05-24,2,2,0,0.75
12171,LTC,2021-05-23,0,0,1,-1.5
12172,LTC,2021-05-21,1,0,1,-0.75
12173,LTC,2021-05-20,0,1,1,0.0
12174,LTC,2021-05-19,0,0,2,-1.5
12175,LTC,2021-05-18,1,2,1,0.375
12176,LTC,2021-05-17,2,1,1,0.0
12177,LTC,2021-05-16,1,0,1,-0.75
12178,LTC,2021-05-15,1,2,0,1.0
12179,LTC,2022-02-01,3,5,1,0.667
12180,LTC,2022-01-31,1,5,0,1.25
12181,LTC,2022-01-28,1,2,0,1.0
12182,LTC,2022-01-27,2,2,0,0.75
12183,LTC,2022-01-26,1,0,2,-1.0
12184,LTC,2022-01-25,1,1,3,-0.6
12185,LTC,2022-01-24,0,1,1,0.0
12186,LTC,2022-01-23,0,1,0,1.5
12187,LTC,2022-01-22,1,0,1,-0.75
12188,LTC,2022-01-21,0,0,1,-1.5
12189,LTC,2022-01-20,0,1,1,0.0
12190,LTC,2022-01-19,0,1,2,-0.5
12191,LTC,2022-01-18,0,0,1,-1.5
12192,LTC,2022-01-17,2,2,0,0.75
12193,LTC,2022-01-16,0,2,1,0.5
12194,LTC,2022-01-15,1,6,0,1.286
12195,LTC,2022-01-14,1,3,0,1.125
12196,LTC,2022-01-13,3,4,2,0.333
12197,LTC,2022-01-11,1,3,1,0.6
12198,LTC,2022-01-10,0,0,1,-1.5
12199,LTC,2022-01-09,0,0,1,-1.5
12200,LTC,2022-01-08,1,1,0,0.75
12201,LTC,2022-01-07,1,0,2,-1.0
12202,LTC,2022-01-06,0,1,1,0.0
12203,LTC,2022-01-05,2,1,1,0.0
12204,LTC,2022-01-04,1,0,1,-0.75
12205,LTC,2022-01-03,1,0,0,0.0
12206,LTC,2021-12-31,1,3,0,1.125
12207,LTC,2021-12-29,0,0,1,-1.5
12208,LTC,2021-12-28,2,1,0,0.5
12209,LTC,2021-12-27,2,0,2,-0.75
12210,LTC,2021-12-25,1,1,0,0.75
12211,LTC,2021-12-24,1,2,0,1.0
12212,LTC,2021-12-23,1,0,1,-0.75
12213,LTC,2021-12-22,1,0,0,0.0
12214,LTC,2021-12-21,0,1,1,0.0
12215,LTC,2021-12-20,0,1,1,0.0
12216,LTC,2021-12-19,0,2,0,1.5
12217,LTC,2021-12-18,1,1,0,0.75
12218,LTC,2021-12-17,0,2,1,0.5
12219,LTC,2021-12-16,2,3,1,0.5
12220,LTC,2021-12-15,2,1,0,0.5
12221,LTC,2021-12-14,0,0,1,-1.5
12222,LTC,2021-12-13,0,0,4,-1.5
12223,LTC,2021-12-12,0,0,1,-1.5
12224,LTC,2021-12-10,2,0,0,0.0
12225,LTC,2021-12-09,0,1,1,0.0
12226,LTC,2021-12-08,0,0,1,-1.5
12227,LTC,2021-12-07,0,2,2,0.0
12228,LTC,2021-12-06,0,1,2,-0.5
12229,LTC,2021-12-05,2,1,0,0.5
12230,LTC,2021-12-03,2,0,2,-0.75
12231,LTC,2021-12-02,0,0,3,-1.5
12232,LTC,2021-12-01,1,0,0,0.0
12233,LTC,2021-11-30,0,1,1,0.0
12234,LTC,2021-11-29,0,6,0,1.5
12235,LTC,2021-11-28,1,2,1,0.375
12236,LTC,2021-11-27,0,3,0,1.5
12237,LTC,2021-11-26,1,2,0,1.0
12238,LTC,2021-11-24,0,2,2,0.0
12239,LTC,2021-11-23,1,2,1,0.375
12240,LTC,2021-11-22,0,0,1,-1.5
12241,LTC,2021-11-21,3,0,0,0.0
12242,LTC,2021-11-20,1,2,0,1.0
12243,LTC,2021-11-19,2,1,0,0.5
12244,LTC,2021-11-18,2,2,1,0.3
12245,LTC,2021-11-17,0,0,3,-1.5
12246,LTC,2021-11-16,1,1,2,-0.375
12247,LTC,2021-11-15,2,3,1,0.5
12248,LTC,2021-11-14,0,3,1,0.75
12249,LTC,2021-11-13,1,1,1,0.0
12250,LTC,2021-11-12,1,7,1,1.0
12251,LTC,2021-11-11,1,4,1,0.75
12252,LTC,2021-11-10,4,12,1,0.971
