,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
8324,1642483500,209.97,209.84,209.95,103.24,21668.7,209.89,multiply,BTC
8325,1642483440,210.08,209.95,210.08,56.24,11807.86,209.95,multiply,BTC
8326,1642483380,210.08,210.08,210.12,9.47,1989.45,210.08,multiply,BTC
8327,1642483320,209.95,209.95,209.98,0.643,135.0,209.95,multiply,ETH
8328,1642483260,210.23,210.15,210.23,24.13,5070.92,210.15,multiply,BTC
8329,1642483200,210.27,210.23,210.32,18.47,3882.95,210.23,multiply,BTC
8330,1642483140,210.37,210.28,210.38,9.481,1994.07,210.32,multiply,BTC
8331,1642483080,210.38,210.33,210.37,1.669,351.12,210.38,multiply,BTC
8332,1642483020,210.77,210.65,210.77,6.756,1422.86,210.68,direct,
8333,1642482960,210.47,210.47,210.56,14.81,3117.06,210.47,multiply,BTC
8334,1642482900,210.68,210.56,210.68,12.9,2716.19,210.56,multiply,BTC
8335,1642482840,210.76,210.68,210.6,13.27,2795.67,210.68,multiply,BTC
8336,1642482780,210.64,210.55,210.46,18.87,3973.94,210.6,multiply,BTC
8337,1642482720,210.5,210.46,210.43,36.48,7677.52,210.46,multiply,BTC
8338,1642482660,210.47,210.43,210.66,29.55,6218.14,210.43,multiply,BTC
8339,1642482600,210.66,210.41,210.22,33.52,7061.48,210.66,multiply,BTC
8340,1642482540,210.22,210.13,210.07,118.25,24858.04,210.22,multiply,BTC
8341,1642482480,210.08,210.04,209.66,14.38,3020.9,210.08,multiply,ETH
8342,1642482420,209.79,209.75,209.72,109.92,23055.7,209.75,multiply,BTC
8343,1642482360,209.72,209.72,209.71,233.39,48947.26,209.72,multiply,BTC
8344,1642482300,209.8,209.67,209.79,159.06,33356.67,209.71,multiply,BTC
8345,1642482240,209.91,209.75,210.12,547.15,114786.02,209.79,multiply,BTC
8346,1642482180,210.12,210.12,210.12,163.07,34264.63,210.12,multiply,BTC
8347,1642482120,210.17,210.12,210.21,67.79,14244.36,210.12,multiply,BTC
8348,1642482060,210.29,210.13,210.19,320.07,67281.71,210.21,multiply,BTC
8349,1642482000,210.23,210.15,210.16,247.16,51950.58,210.19,multiply,BTC
8350,1642481940,210.2,210.12,210.25,231.93,48742.5,210.16,multiply,BTC
8351,1642481880,210.33,210.25,210.31,256.65,53960.51,210.25,multiply,BTC
8352,1642481820,210.35,210.31,210.32,790.75,166300.45,210.31,multiply,BTC
8353,1642481760,210.29,210.26,210.34,1.687,354.71,210.26,multiply,ETH
8354,1642481700,210.38,210.34,210.48,8.879,1867.95,210.38,multiply,BTC
8355,1642481640,210.48,210.43,210.26,87.86,18492.35,210.48,multiply,BTC
8356,1642481580,210.35,210.26,210.28,42.37,8908.91,210.26,multiply,BTC
8357,1642481520,210.28,210.23,210.12,10.46,2199.49,210.28,multiply,BTC
8358,1642481460,210.16,210.12,210.18,51.03,10722.23,210.12,multiply,BTC
8359,1642481400,210.12,209.99,210.09,15.01,3153.83,210.12,multiply,ETH
8360,1642481340,210.19,210.09,210.27,15.99,3359.4,210.09,multiply,ETH
8361,1642481280,210.43,210.18,210.46,33.09,6957.97,210.27,multiply,ETH
8362,1642481220,210.46,210.39,210.32,2.039,429.12,210.46,multiply,ETH
8363,1642481160,210.38,210.32,210.3,4.371,919.3,210.32,multiply,ETH
8364,1642481100,210.34,210.34,210.47,3.781,795.3,210.34,multiply,BTC
8365,1642481040,210.47,210.43,210.49,16.7,3514.84,210.47,multiply,BTC
8366,1642480980,210.44,210.32,210.3,16.12,3391.86,210.41,multiply,ETH
8367,1642480920,210.39,210.3,210.24,173.39,36479.22,210.39,multiply,BTC
8368,1642480860,210.28,210.24,210.17,143.88,30248.92,210.24,multiply,BTC
8369,1642480800,210.17,210.12,210.08,28.64,6019.13,210.17,multiply,BTC
8370,1642480740,210.13,210.08,210.14,6.343,1332.56,210.08,multiply,BTC
8371,1642480680,210.14,210.14,210.09,36.07,7579.76,210.14,multiply,BTC
8372,1642480620,210.09,210.09,210.22,22.39,4703.83,210.09,multiply,BTC
8373,1642480560,210.32,210.29,210.13,21.44,4508.63,210.29,multiply,ETH
8374,1642480500,210.19,210.15,209.66,424.4,89187.87,210.15,multiply,BTC
8375,1642480440,209.7,209.66,209.69,184.7,38723.28,209.66,multiply,BTC
8376,1642480380,210.1,209.85,210.1,18.42,3862.59,209.9,direct,
8377,1642480320,209.6,209.44,209.67,74.18,15536.35,209.44,multiply,ETH
8378,1642480260,209.67,209.64,209.77,63.04,13217.79,209.67,multiply,ETH
8379,1642480200,210.04,209.91,210.07,26.07,5475.7,210.04,multiply,BTC
8380,1642480140,210.12,210.07,210.08,68.22,14331.22,210.07,multiply,BTC
8381,1642480080,210.07,209.91,209.76,102.86,21601.05,210.0,multiply,ETH
8382,1642480020,209.85,209.66,209.58,61.78,12958.74,209.76,multiply,ETH
8383,1642479960,209.8,209.55,209.78,52.7,11044.89,209.58,multiply,ETH
8384,1642479900,209.96,209.75,209.67,280.52,58861.82,209.83,multiply,BTC
8385,1642479840,209.67,209.59,209.63,470.19,98584.95,209.67,multiply,BTC
8386,1642479780,209.67,209.59,209.8,451.22,94587.92,209.63,multiply,BTC
8387,1642479720,209.8,209.8,209.79,104.64,21953.57,209.8,multiply,BTC
8388,1642479660,209.84,209.79,209.75,161.11,33799.92,209.79,multiply,BTC
8389,1642479600,209.75,209.71,209.75,182.09,38194.04,209.75,multiply,BTC
8390,1642479540,209.75,209.75,209.79,301.35,63209.43,209.75,multiply,BTC
8391,1642479480,209.79,209.79,209.94,255.09,53515.84,209.79,multiply,BTC
8392,1642479420,210.07,209.94,210.06,16.14,3388.42,209.94,multiply,BTC
8393,1642479360,209.87,209.78,210.14,134.83,28288.48,209.81,multiply,ETH
8394,1642479300,210.38,210.25,210.28,73.2,15396.62,210.34,multiply,BTC
8395,1642479240,210.33,210.28,210.23,39.87,8383.99,210.28,multiply,BTC
8396,1642479180,210.36,210.19,210.46,39.46,8295.82,210.23,multiply,BTC
8397,1642479120,210.55,210.49,210.59,8.384,1764.72,210.49,multiply,ETH
8398,1642479060,210.91,210.69,210.91,15.08,3176.4,210.69,direct,
8399,1642479000,210.76,210.54,210.91,20.23,4261.02,210.63,multiply,BTC
8400,1642478940,210.91,210.87,210.85,9.499,2003.42,210.91,multiply,BTC
8401,1642478880,210.89,210.85,210.86,9.831,2072.86,210.85,multiply,BTC
8402,1642478820,210.9,210.77,210.87,53.15,11207.03,210.86,multiply,BTC
8403,1642478760,210.92,210.87,210.88,40.64,8569.92,210.87,multiply,BTC
8404,1642478700,210.88,210.71,210.61,29.75,6273.75,210.88,multiply,BTC
8405,1642478640,210.74,210.61,210.68,30.06,6330.98,210.61,multiply,BTC
8406,1642478580,210.68,210.68,210.59,9.684,2040.25,210.68,multiply,BTC
8407,1642478520,210.59,210.46,210.36,9.868,2078.08,210.59,multiply,BTC
8408,1642478460,210.36,210.32,210.44,14.62,3075.52,210.36,multiply,BTC
8409,1642478400,210.44,210.4,210.55,16.24,3417.53,210.44,multiply,BTC
8410,1642478340,210.55,210.42,210.41,57.29,12062.16,210.55,multiply,BTC
8411,1642478280,210.53,210.41,210.72,109.5,23039.72,210.41,multiply,BTC
8412,1642478220,210.72,210.72,210.67,30.69,6466.94,210.72,multiply,BTC
8413,1642478160,210.67,210.55,210.5,8.898,1874.59,210.67,multiply,BTC
8414,1642478100,210.5,210.5,210.54,7.524,1583.78,210.5,multiply,BTC
8415,1642478040,210.58,210.5,210.35,11.23,2364.36,210.54,multiply,BTC
8416,1642477980,210.39,210.35,210.43,7.997,1682.15,210.35,multiply,BTC
8417,1642477920,210.52,210.35,210.32,64.54,13581.45,210.43,multiply,BTC
8418,1642477860,210.57,210.32,210.44,79.3,16678.05,210.32,multiply,BTC
8419,1642477800,210.48,210.33,210.33,4.5,947.16,210.43,direct,
8420,1642477740,210.52,210.35,210.55,15.88,3343.0,210.52,multiply,BTC
8421,1642477680,210.55,210.34,210.3,14.59,3071.87,210.55,multiply,BTC
8422,1642477620,210.55,210.26,210.34,20.63,4340.05,210.55,direct,
8423,1642477560,210.29,210.25,210.11,15.66,3293.07,210.29,multiply,ETH
8424,1642477500,210.15,210.06,210.17,169.64,35641.94,210.1,multiply,BTC
8425,1642477440,210.35,210.29,210.38,33.82,7112.03,210.29,multiply,ETH
8426,1642477380,210.5,210.38,210.37,33.83,7117.06,210.38,multiply,ETH
8427,1642477320,210.32,210.28,210.46,27.2,5719.54,210.28,multiply,BTC
8428,1642477260,210.7,210.41,210.65,147.48,31036.61,210.45,multiply,ETH
8429,1642477200,210.77,210.68,210.85,26.88,5663.2,210.68,multiply,BTC
8430,1642477140,211.02,210.85,211.12,9.627,2029.82,210.85,multiply,BTC
8431,1642477080,211.2,211.12,211.21,17.05,3599.59,211.12,multiply,BTC
8432,1642477020,212.02,211.23,212.02,53.17,11235.94,211.23,direct,
8433,1642476960,211.8,211.71,211.79,57.67,12211.88,211.75,multiply,BTC
8434,1642476900,211.87,211.79,211.97,14.16,2998.94,211.79,multiply,BTC
8435,1642476840,211.97,211.97,212.03,4.368,925.88,211.97,multiply,BTC
8436,1642476780,211.97,211.94,211.92,73.36,15547.92,211.94,multiply,ETH
8437,1642476720,211.87,211.83,211.78,11.36,2406.82,211.87,multiply,BTC
8438,1642476660,211.86,211.78,211.78,51.59,10925.57,211.78,multiply,BTC
8439,1642476600,211.95,211.78,211.93,81.64,17289.59,211.78,multiply,BTC
8440,1642476540,211.93,211.85,211.82,53.1,11253.66,211.93,multiply,BTC
8441,1642476480,211.86,211.73,211.77,381.83,80877.37,211.82,multiply,BTC
8442,1642476420,211.81,211.73,211.73,423.96,89782.58,211.77,multiply,BTC
8443,1642476360,211.82,211.69,211.91,8.187,1733.45,211.73,multiply,BTC
8444,1642476300,211.96,211.91,211.95,16.67,3532.61,211.91,multiply,BTC
8445,1642476240,212.28,212.0,212.28,24.06,5096.28,212.06,direct,
8446,1642476180,212.1,211.93,212.12,36.99,7839.42,211.93,multiply,BTC
8447,1642476120,212.28,212.07,212.28,39.06,8285.21,212.12,multiply,BTC
8448,1642476060,212.32,212.28,212.33,18.65,3958.99,212.28,multiply,BTC
8449,1642476000,212.64,212.48,212.48,12.43,2642.43,212.64,direct,
8450,1642475940,212.74,212.43,212.74,12.15,2578.97,212.48,direct,
8451,1642475880,212.31,212.23,212.24,19.59,4157.58,212.23,multiply,BTC
8452,1642475820,212.45,212.24,212.52,329.3,69890.91,212.24,multiply,BTC
8453,1642475760,212.56,212.44,212.56,29.15,6194.95,212.52,multiply,BTC
8454,1642475700,212.88,212.82,212.88,1.32,280.92,212.85,direct,
8455,1642475640,212.79,212.75,212.86,38.77,8249.78,212.79,multiply,BTC
8456,1642475580,212.99,212.27,212.4,298.99,63643.39,212.86,multiply,BTC
8457,1642475520,212.44,212.32,212.45,20.22,4294.75,212.4,multiply,BTC
8458,1642475460,212.49,212.45,212.5,23.11,4909.61,212.45,multiply,BTC
8459,1642475400,212.29,212.19,212.27,2.519,534.51,212.19,multiply,ETH
8460,1642475340,212.43,212.31,212.33,98.35,20892.77,212.43,multiply,BTC
8461,1642475280,212.33,212.33,212.35,33.72,7159.77,212.33,multiply,BTC
8462,1642475220,212.39,212.35,212.29,0.9674,205.42,212.35,multiply,BTC
8463,1642475160,212.34,212.29,212.18,39.15,8311.32,212.29,multiply,BTC
8464,1642475100,212.18,212.18,212.17,48.48,10286.46,212.18,multiply,BTC
8465,1642475040,212.21,212.17,212.2,117.56,24942.32,212.17,multiply,BTC
8466,1642474980,212.42,212.2,212.42,56.18,11921.61,212.2,multiply,BTC
8467,1642474920,212.58,211.91,211.96,718.95,152716.19,212.42,multiply,BTC
8468,1642474860,211.77,211.42,211.5,29.12,6166.83,211.77,multiply,ETH
8469,1642474800,211.53,211.4,211.54,115.98,24529.93,211.5,multiply,ETH
8470,1642474740,211.58,211.54,211.33,32.13,6796.91,211.54,multiply,ETH
8471,1642474680,211.59,211.54,211.45,22.69,4799.91,211.54,multiply,BTC
8472,1642474620,211.44,211.34,211.4,5.673,1198.94,211.34,multiply,ETH
8473,1642474560,211.47,211.38,211.4,14.17,2995.87,211.42,multiply,BTC
8474,1642474500,211.48,211.4,211.54,0.9576,202.44,211.4,multiply,BTC
8475,1642474440,211.58,211.45,211.54,16.23,3433.22,211.54,multiply,BTC
8476,1642474380,211.63,211.46,211.69,41.31,8738.79,211.54,multiply,BTC
8477,1642474320,211.77,211.69,211.79,3.481,736.89,211.69,multiply,BTC
8478,1642474260,211.88,211.71,212.07,18.75,3971.14,211.79,multiply,BTC
8479,1642474200,212.07,211.99,212.01,1.208,256.18,212.07,multiply,BTC
8480,1642474140,212.01,211.97,211.93,2.347,497.58,212.01,multiply,BTC
8481,1642474080,211.93,211.93,211.93,1.425,302.0,211.93,multiply,BTC
8482,1642474020,211.93,211.88,211.99,20.24,4289.39,211.93,multiply,BTC
8483,1642473960,211.99,211.91,212.05,6.836,1449.19,211.99,multiply,BTC
8484,1642473900,212.1,212.01,211.91,6.195,1313.68,212.05,multiply,BTC
8485,1642473840,211.95,211.91,211.89,2.8,593.34,211.91,multiply,BTC
8486,1642473780,212.02,211.89,211.84,5.167,1094.84,211.89,multiply,BTC
8487,1642473720,211.89,211.84,211.73,3.203,678.54,211.84,multiply,BTC
8488,1642473660,211.81,211.69,211.83,8.27,1750.99,211.73,multiply,BTC
8489,1642473600,211.83,211.74,211.73,4.453,943.27,211.83,multiply,BTC
8490,1642473540,211.82,211.69,211.63,3.484,737.68,211.73,multiply,BTC
8491,1642473480,211.64,211.58,211.5,47.8,10114.92,211.61,multiply,ETH
8492,1642473420,211.72,211.55,211.53,9.081,1921.1,211.55,multiply,BTC
8493,1642473360,211.66,211.53,211.49,2.181,461.35,211.53,multiply,BTC
8494,1642473300,211.98,211.98,211.98,3.585,759.72,211.98,direct,
8495,1642473240,211.98,211.87,211.87,1.789,379.24,211.98,direct,
8496,1642473180,211.7,211.53,211.55,58.32,12346.14,211.7,multiply,BTC
8497,1642473120,211.59,211.51,211.48,3.517,744.02,211.55,multiply,BTC
8498,1642473060,211.61,211.61,211.61,8.303,1756.97,211.61,multiply,ETH
8499,1642473000,211.66,211.53,211.43,3.401,719.55,211.57,multiply,BTC
8500,1642472940,211.83,211.68,211.81,3.572,756.23,211.68,direct,
8501,1642472880,211.91,211.81,211.91,2.036,431.64,211.81,direct,
8502,1642472820,211.91,211.9,211.9,3.214,681.3,211.91,direct,
8503,1642472760,211.52,211.43,211.51,9.541,2017.52,211.46,multiply,ETH
8504,1642472700,211.9,211.89,211.89,8.552,1812.98,211.9,direct,
8505,1642472640,211.94,211.89,211.94,10.83,2296.09,211.89,direct,
8506,1642472580,211.55,211.42,211.44,25.57,5409.36,211.55,multiply,ETH
8507,1642472520,211.54,211.44,211.53,3.191,674.7,211.44,multiply,ETH
8508,1642472460,211.53,211.47,211.49,30.65,6483.38,211.53,multiply,ETH
8509,1642472400,211.49,211.46,211.61,87.08,18416.75,211.49,multiply,ETH
8510,1642472340,211.81,211.55,211.86,177.13,37483.11,211.61,multiply,ETH
8511,1642472280,211.86,211.8,211.79,24.31,5150.42,211.86,multiply,ETH
8512,1642472220,211.79,211.73,211.62,6.094,1290.66,211.79,multiply,ETH
8513,1642472160,211.75,211.63,211.75,5.606,1187.1,211.75,multiply,BTC
8514,1642472100,212.11,211.99,212.06,2.458,521.27,211.99,direct,
8515,1642472040,211.67,211.62,211.63,2.961,626.74,211.67,multiply,BTC
8516,1642471980,211.73,211.67,211.69,7.957,1684.26,211.67,multiply,ETH
8517,1642471920,211.69,211.63,211.68,7.437,1574.35,211.69,multiply,ETH
8518,1642471860,211.83,211.75,211.76,19.64,4158.72,211.75,multiply,BTC
8519,1642471800,211.78,211.43,211.58,63.06,13354.86,211.78,multiply,ETH
8520,1642471740,211.81,211.58,212.11,6.774,1433.26,211.58,multiply,ETH
8521,1642471680,212.47,211.87,212.43,101.66,21547.67,211.96,multiply,BTC
8522,1642471620,212.9,212.64,212.9,106.66,22699.74,212.64,direct,
8523,1642471560,212.62,212.54,212.55,8.842,1879.26,212.54,multiply,BTC
8524,1642471500,212.47,212.44,212.44,5.96,1266.31,212.47,multiply,ETH
8525,1642471440,212.48,212.44,212.4,6.69,1421.24,212.44,multiply,ETH
8526,1642471380,212.4,212.34,212.43,28.81,6119.28,212.4,multiply,ETH
8527,1642471320,212.43,212.3,212.35,17.35,3685.65,212.43,multiply,ETH
8528,1642471260,212.63,212.46,212.72,64.61,13727.19,212.46,multiply,BTC
8529,1642471200,212.72,212.56,212.68,174.97,37220.46,212.72,multiply,BTC
8530,1642471140,212.77,212.68,212.69,43.26,9200.7,212.68,multiply,BTC
8531,1642471080,212.83,212.73,212.7,6.906,1469.81,212.83,multiply,ETH
8532,1642471020,212.73,212.6,212.56,24.84,5284.16,212.73,multiply,BTC
8533,1642470960,212.67,212.48,212.45,9.077,1929.54,212.57,multiply,ETH
8534,1642470900,212.45,212.35,212.38,37.06,7873.28,212.45,multiply,ETH
8535,1642470840,212.44,212.35,212.3,197.41,41925.77,212.38,multiply,ETH
8536,1642470780,212.44,212.27,212.35,91.27,19378.12,212.32,multiply,BTC
8537,1642470720,212.4,212.31,212.43,17.65,3748.06,212.35,multiply,BTC
8538,1642470660,212.43,212.35,212.36,17.29,3672.92,212.43,multiply,BTC
8539,1642470600,212.36,212.2,212.42,5.07,1076.35,212.3,multiply,ETH
8540,1642470540,212.71,212.33,212.71,439.91,93407.91,212.33,multiply,BTC
8541,1642470480,213.27,213.12,213.13,104.6,22289.27,213.12,direct,
8542,1642470420,213.0,212.83,212.96,5.83,1241.05,212.87,multiply,BTC
8543,1642470360,213.26,212.92,213.35,307.83,65555.36,212.96,multiply,BTC
8544,1642470300,213.56,213.35,213.5,41.34,8819.79,213.35,multiply,BTC
8545,1642470240,213.5,213.46,213.52,26.92,5747.39,213.5,multiply,BTC
8546,1642470180,213.67,213.45,213.75,49.13,10486.61,213.45,multiply,ETH
8547,1642470120,213.75,213.56,213.65,6.873,1469.1,213.75,multiply,ETH
8548,1642470060,213.65,213.32,213.44,53.17,11359.53,213.65,multiply,ETH
8549,1642470000,213.62,213.45,213.48,2.476,528.51,213.45,multiply,BTC
8550,1642469940,213.48,213.48,213.49,6.939,1481.37,213.48,multiply,BTC
8551,1642469880,213.91,213.81,213.86,12.05,2577.49,213.81,direct,
8552,1642469820,213.67,213.54,213.55,64.74,13827.57,213.59,multiply,BTC
8553,1642469760,213.49,213.4,213.42,57.48,12271.56,213.49,multiply,ETH
8554,1642469700,213.68,213.56,213.49,22.42,4788.87,213.6,multiply,BTC
8555,1642469640,213.54,213.41,213.56,11.71,2500.02,213.49,multiply,BTC
8556,1642469580,213.81,213.51,213.83,34.59,7386.91,213.56,multiply,BTC
8557,1642469520,214.0,213.83,214.18,63.32,13539.65,213.83,multiply,BTC
8558,1642469460,214.62,214.38,214.62,8.138,1746.14,214.38,direct,
8559,1642469400,214.25,214.08,214.12,7.38,1581.13,214.25,multiply,ETH
8560,1642469340,214.16,214.12,214.33,55.89,11967.38,214.12,multiply,ETH
8561,1642469280,214.51,214.42,214.39,8.729,1871.69,214.42,multiply,BTC
8562,1642469220,214.4,214.33,214.32,20.44,4380.92,214.33,multiply,ETH
8563,1642469160,214.39,214.29,214.28,115.84,24827.17,214.32,multiply,ETH
8564,1642469100,214.44,214.18,214.46,57.43,12306.2,214.28,multiply,ETH
8565,1642469040,214.87,214.41,214.8,158.04,33884.61,214.41,multiply,BTC
8566,1642468980,214.84,214.84,214.85,18.75,4028.26,214.84,multiply,ETH
8567,1642468920,214.85,214.75,214.82,76.05,16339.08,214.85,multiply,ETH
8568,1642468860,214.89,214.82,214.9,58.38,12541.45,214.82,multiply,ETH
8569,1642468800,214.93,214.9,214.82,20.52,4409.78,214.9,multiply,ETH
8570,1642468740,214.89,214.79,214.89,87.59,18816.47,214.82,multiply,ETH
8571,1642468680,214.89,214.83,214.8,18.54,3984.15,214.89,multiply,ETH
8572,1642468620,214.9,214.8,214.91,13.45,2889.04,214.8,multiply,ETH
8573,1642468560,215.03,214.91,215.17,53.87,11576.94,214.91,multiply,ETH
8574,1642468500,216.01,214.84,216.18,2038.82,438688.33,215.17,multiply,ETH
8575,1642468440,216.21,216.18,216.3,18.52,4003.56,216.18,multiply,ETH
8576,1642468380,216.26,215.96,215.82,46.26,9998.12,216.13,multiply,BTC
8577,1642468320,216.0,215.71,215.71,215.62,46521.27,216.0,direct,
8578,1642468260,215.37,215.28,215.22,68.32,14714.38,215.37,multiply,ETH
8579,1642468200,215.25,215.22,215.22,35.33,7603.66,215.22,multiply,ETH
8580,1642468140,215.32,215.24,215.37,19.76,4253.09,215.24,multiply,BTC
8581,1642468080,215.53,215.34,215.5,64.24,13833.31,215.34,multiply,ETH
8582,1642468020,215.67,215.5,215.53,15.95,3437.89,215.54,multiply,BTC
8583,1642467960,215.51,215.42,215.45,140.35,30238.29,215.45,multiply,ETH
8584,1642467900,215.51,215.45,215.54,29.33,6319.16,215.45,multiply,ETH
8585,1642467840,215.73,215.65,215.58,21.6,4657.94,215.65,multiply,BTC
8586,1642467780,215.58,215.41,215.51,83.7,18044.4,215.58,multiply,BTC
8587,1642467720,215.85,215.47,215.92,151.25,32596.52,215.51,multiply,BTC
8588,1642467660,216.39,215.92,216.43,295.64,63835.41,215.92,multiply,BTC
8589,1642467600,217.28,216.84,217.13,412.99,89581.02,216.84,direct,
8590,1642467540,217.14,216.76,217.12,213.46,46270.12,216.76,multiply,BTC
8591,1642467480,217.49,217.17,217.48,526.64,114369.21,217.17,multiply,ETH
8592,1642467420,217.55,217.23,217.32,234.61,51024.07,217.48,multiply,ETH
8593,1642467360,217.45,217.23,217.44,452.98,98443.31,217.32,multiply,ETH
8594,1642467300,218.53,216.98,216.98,1206.95,262971.61,218.16,direct,
8595,1642467240,216.67,216.45,216.48,19.05,4125.78,216.58,multiply,ETH
8596,1642467180,216.48,215.77,215.78,273.98,59310.28,216.48,multiply,ETH
8597,1642467120,216.04,215.49,215.78,72.87,15736.52,215.95,multiply,BTC
8598,1642467060,216.79,214.68,214.68,1333.97,287870.06,216.63,direct,
8599,1642467000,214.58,214.54,214.35,4.99,1070.78,214.58,multiply,BTC
8600,1642466940,214.39,214.3,214.3,2.668,571.87,214.35,multiply,BTC
8601,1642466880,214.3,214.25,214.35,3.645,781.11,214.3,multiply,BTC
8602,1642466820,214.44,214.35,214.45,14.15,3033.1,214.35,multiply,BTC
8603,1642466760,214.52,214.34,214.34,2.205,473.24,214.52,direct,
8604,1642466700,214.22,214.18,214.04,6.029,1291.27,214.18,multiply,BTC
8605,1642466640,214.04,214.0,213.94,4.655,996.37,214.04,multiply,BTC
8606,1642466580,214.12,213.9,214.04,7.579,1621.12,213.9,multiply,ETH
8607,1642466520,214.04,213.91,214.02,6.542,1400.22,214.04,multiply,ETH
8608,1642466460,214.14,214.02,214.12,9.185,1966.92,214.14,multiply,BTC
8609,1642466400,213.96,213.79,213.77,39.46,8442.68,213.96,multiply,ETH
8610,1642466340,214.09,213.5,213.49,96.64,20677.56,213.96,multiply,BTC
8611,1642466280,213.91,213.44,214.03,232.37,49607.66,213.49,multiply,BTC
8612,1642466220,213.86,213.8,213.82,4.17,891.54,213.8,multiply,ETH
8613,1642466160,213.88,213.75,213.8,43.26,9246.77,213.75,multiply,BTC
8614,1642466100,213.74,213.61,213.55,51.82,11075.92,213.74,multiply,ETH
8615,1642466040,213.77,213.55,213.76,16.55,3534.19,213.55,multiply,ETH
8616,1642465980,213.73,213.61,213.62,170.9,36512.51,213.65,multiply,BTC
8617,1642465920,214.18,213.85,214.18,10.18,2178.28,213.85,direct,
8618,1642465860,214.15,213.64,214.25,216.07,46180.41,213.73,multiply,BTC
8619,1642465800,215.02,214.54,215.02,9.48,2034.01,214.54,direct,
8620,1642465740,214.48,214.31,214.51,12.97,2779.64,214.31,multiply,BTC
8621,1642465680,214.56,214.5,214.63,30.49,6540.07,214.5,multiply,ETH
8622,1642465620,214.66,214.63,214.6,150.64,32331.73,214.63,multiply,ETH
8623,1642465560,214.89,214.57,214.72,155.75,33424.03,214.6,multiply,ETH
8624,1642465500,214.79,214.72,214.81,96.63,20748.74,214.72,multiply,ETH
8625,1642465440,215.33,214.97,215.33,73.95,15875.09,214.97,direct,
8626,1642465380,214.78,214.75,215.02,54.4,11682.3,214.75,multiply,ETH
8627,1642465320,215.23,215.19,215.11,5.657,1217.33,215.19,multiply,BTC
8628,1642465260,215.28,215.11,215.1,29.55,6356.37,215.11,multiply,BTC
8629,1642465200,215.1,214.97,214.81,14.01,3013.49,215.1,multiply,BTC
8630,1642465140,214.86,214.81,214.99,39.02,8382.06,214.81,multiply,BTC
8631,1642465080,215.42,215.32,215.39,39.16,8421.43,215.32,direct,
8632,1642465020,215.06,214.97,214.96,9.045,1944.42,214.97,multiply,BTC
8633,1642464960,215.39,215.35,215.38,52.99,11424.08,215.39,direct,
8634,1642464900,214.82,214.65,214.51,153.86,33051.65,214.82,multiply,BTC
8635,1642464840,214.56,214.43,214.52,10.43,2237.37,214.51,multiply,BTC
8636,1642464780,214.89,214.6,214.6,12.28,2639.12,214.89,direct,
8637,1642464720,214.8,214.6,214.8,103.55,22195.04,214.6,direct,
8638,1642464660,214.62,214.46,214.64,15.72,3371.26,214.46,multiply,ETH
8639,1642464600,214.55,214.34,214.4,46.41,9955.51,214.51,multiply,BTC
8640,1642464540,214.46,214.07,214.07,9.645,2068.72,214.39,direct,
8641,1642464480,214.06,214.02,213.88,65.48,14013.77,214.02,multiply,BTC
8642,1642464420,214.05,213.84,213.98,49.11,10503.85,213.88,multiply,BTC
8643,1642464360,214.06,213.9,213.95,290.26,62095.52,213.93,multiply,ETH
8644,1642464300,214.1,214.02,214.26,18.53,3967.34,214.1,multiply,BTC
8645,1642464240,214.3,214.22,214.35,57.03,12219.37,214.26,multiply,BTC
8646,1642464180,214.36,214.17,214.26,72.69,15577.22,214.3,multiply,ETH
8647,1642464120,214.36,214.26,214.68,37.04,7936.27,214.26,multiply,ETH
8648,1642464060,214.74,214.68,214.51,188.93,40559.14,214.68,multiply,ETH
8649,1642464000,214.67,214.51,214.42,256.79,55084.6,214.51,multiply,ETH
8650,1642463940,214.63,214.42,214.75,175.56,37650.18,214.46,multiply,BTC
8651,1642463880,214.81,214.68,214.84,31.37,6734.45,214.68,multiply,ETH
8652,1642463820,214.9,214.81,214.73,8.658,1860.09,214.84,multiply,ETH
8653,1642463760,214.96,214.73,214.92,34.62,7434.08,214.73,multiply,ETH
8654,1642463700,214.95,214.86,214.69,64.5,13862.4,214.92,multiply,ETH
8655,1642463640,214.85,214.85,214.87,7.715,1657.55,214.85,multiply,BTC
8656,1642463580,214.87,214.87,214.81,1.415,304.05,214.87,multiply,BTC
8657,1642463520,214.71,214.46,214.65,1.712,367.42,214.62,multiply,ETH
8658,1642463460,215.06,214.85,215.08,13.69,2941.89,214.89,multiply,BTC
8659,1642463400,215.08,215.08,215.16,6.389,1374.16,215.08,multiply,BTC
8660,1642463340,215.16,215.12,215.17,4.774,1027.17,215.16,multiply,BTC
8661,1642463280,215.21,215.04,215.12,21.27,4576.67,215.17,multiply,BTC
8662,1642463220,215.12,215.04,214.96,4.898,1053.67,215.12,multiply,BTC
8663,1642463160,215.0,214.92,214.82,65.25,14025.99,214.96,multiply,BTC
8664,1642463100,214.86,214.82,214.82,9.108,1956.54,214.82,multiply,BTC
8665,1642463040,214.82,214.82,214.75,8.6,1847.43,214.82,multiply,BTC
8666,1642462980,214.75,214.75,214.76,2.698,579.4,214.75,multiply,BTC
8667,1642462920,214.76,214.76,214.68,17.66,3792.65,214.76,multiply,BTC
