,Date,Open,High,Low,Close,Adj Close,Volume
901,2020-01-15,97.379997,97.440002,97.160004,97.230003,97.230003,0.0
902,2020-01-16,97.18,97.360001,97.089996,97.32,97.32,0.0
903,2020-01-17,97.309998,97.660004,97.269997,97.610001,97.610001,0.0
905,2020-01-21,97.629997,97.660004,97.389999,97.529999,97.529999,0.0
906,2020-01-22,97.620003,97.690002,97.440002,97.529999,97.529999,0.0
907,2020-01-23,97.480003,97.800003,97.43,97.690002,97.690002,0.0
908,2020-01-24,97.720001,97.949997,97.669998,97.849998,97.849998,0.0
910,2020-01-27,97.879997,98.0,97.779999,97.959999,97.959999,0.0
911,2020-01-28,97.949997,98.160004,97.900002,98.019997,98.019997,0.0
912,2020-01-29,97.949997,98.190002,97.940002,97.989998,97.989998,0.0
913,2020-01-30,98.029999,98.07,97.790001,97.870003,97.870003,0.0
914,2020-01-31,97.870003,97.970001,97.360001,97.389999,97.389999,0.0
916,2020-02-03,97.370003,97.889999,97.370003,97.800003,97.800003,0.0
917,2020-02-04,97.82,98.010002,97.790001,97.959999,97.959999,0.0
918,2020-02-05,97.940002,98.32,97.900002,98.269997,98.269997,0.0
919,2020-02-06,98.290001,98.57,98.209999,98.5,98.5,0.0
920,2020-02-07,98.459999,98.709999,98.419998,98.68,98.68,0.0
922,2020-02-10,98.699997,98.879997,98.599998,98.830002,98.830002,0.0
923,2020-02-11,98.860001,98.949997,98.709999,98.720001,98.720001,0.0
924,2020-02-12,98.769997,99.050003,98.709999,99.050003,99.050003,0.0
925,2020-02-13,98.989998,99.110001,98.849998,99.07,99.07,0.0
926,2020-02-14,99.120003,99.160004,99.0,99.120003,99.120003,0.0
928,2020-02-18,99.190002,99.470001,99.139999,99.459999,99.459999,0.0
929,2020-02-19,99.43,99.720001,99.379997,99.599998,99.599998,0.0
930,2020-02-20,99.540001,99.910004,99.529999,99.870003,99.870003,0.0
931,2020-02-21,99.860001,99.870003,99.230003,99.260002,99.260002,0.0
933,2020-02-24,99.339996,99.639999,99.110001,99.290001,99.290001,0.0
934,2020-02-25,99.330002,99.389999,98.879997,98.970001,98.970001,0.0
935,2020-02-26,99.080002,99.269997,98.910004,99.0,99.0,0.0
936,2020-02-27,99.019997,99.050003,98.360001,98.440002,98.440002,0.0
937,2020-02-28,98.419998,98.660004,97.959999,98.129997,98.129997,0.0
939,2020-03-02,98.080002,98.089996,97.18,97.360001,97.360001,0.0
940,2020-03-03,97.559998,97.699997,96.980003,97.150002,97.150002,0.0
941,2020-03-04,97.169998,97.589996,97.120003,97.339996,97.339996,0.0
942,2020-03-05,97.379997,97.440002,96.519997,96.82,96.82,0.0
943,2020-03-06,96.610001,96.699997,95.709999,95.949997,95.949997,0.0
945,2020-03-09,95.790001,95.790001,94.650002,94.900002,94.900002,0.0
946,2020-03-10,95.339996,96.580002,95.230003,96.410004,96.410004,0.0
947,2020-03-11,96.330002,96.620003,95.910004,96.510002,96.510002,0.0
948,2020-03-12,96.650002,98.309998,96.080002,97.470001,97.470001,0.0
949,2020-03-13,97.449997,98.809998,97.339996,98.75,98.75,0.0
951,2020-03-16,98.470001,98.470001,97.449997,98.089996,98.089996,0.0
952,2020-03-17,98.139999,99.830002,97.980003,99.580002,99.580002,0.0
953,2020-03-18,99.379997,101.739998,99.150002,101.160004,101.160004,0.0
954,2020-03-19,100.790001,102.839996,100.769997,102.760002,102.760002,0.0
955,2020-03-20,102.940002,102.989998,101.089996,102.82,102.82,0.0
957,2020-03-23,101.949997,102.980003,101.650002,102.489998,102.489998,0.0
958,2020-03-24,102.129997,102.209999,101.050003,101.739998,101.739998,0.0
959,2020-03-25,101.599998,101.910004,100.839996,101.050003,101.050003,0.0
960,2020-03-26,100.959999,101.019997,99.239998,99.419998,99.419998,0.0
961,2020-03-27,99.290001,99.809998,98.269997,98.370003,98.370003,0.0
963,2020-03-30,98.309998,99.32,98.290001,99.18,99.18,0.0
964,2020-03-31,99.25,99.949997,98.889999,99.050003,99.050003,0.0
965,2020-04-01,99.010002,99.839996,98.910004,99.669998,99.669998,0.0
966,2020-04-02,99.510002,100.410004,99.339996,100.18,100.18,0.0
967,2020-04-03,100.199997,100.849998,100.139999,100.580002,100.580002,0.0
969,2020-04-06,100.660004,100.93,100.480003,100.690002,100.690002,0.0
970,2020-04-07,100.75,100.790001,99.769997,99.980003,99.980003,0.0
971,2020-04-08,99.910004,100.43,99.900002,100.120003,100.120003,0.0
972,2020-04-09,100.129997,100.300003,99.360001,99.519997,99.519997,0.0
974,2020-04-13,99.489998,99.629997,99.139999,99.349998,99.349998,0.0
975,2020-04-14,99.379997,99.43,98.830002,98.889999,98.889999,0.0
976,2020-04-15,98.82,99.980003,98.82,99.459999,99.459999,0.0
977,2020-04-16,99.629997,100.300003,99.610001,100.029999,100.029999,0.0
978,2020-04-17,99.860001,100.290001,99.620003,99.779999,99.779999,0.0
980,2020-04-20,99.709999,100.07,99.650002,99.959999,99.959999,0.0
981,2020-04-21,99.940002,100.480003,99.93,100.260002,100.260002,0.0
982,2020-04-22,100.209999,100.5,99.900002,100.389999,100.389999,0.0
983,2020-04-23,100.449997,100.690002,100.040001,100.43,100.43,0.0
984,2020-04-24,100.5,100.870003,100.220001,100.379997,100.379997,0.0
986,2020-04-27,100.230003,100.32,99.830002,100.040001,100.040001,0.0
987,2020-04-28,100.059998,100.209999,99.449997,99.870003,99.870003,0.0
988,2020-04-29,99.879997,99.889999,99.470001,99.57,99.57,0.0
989,2020-04-30,99.480003,99.730003,98.809998,99.019997,99.019997,0.0
990,2020-05-01,99.129997,99.209999,98.779999,98.800003,98.800003,0.0
992,2020-05-04,99.089996,99.599998,99.089996,99.480003,99.480003,0.0
993,2020-05-05,99.510002,99.970001,99.300003,99.709999,99.709999,0.0
994,2020-05-06,99.800003,100.199997,99.75,100.089996,100.089996,0.0
995,2020-05-07,100.209999,100.400002,99.809998,99.889999,99.889999,0.0
996,2020-05-08,99.839996,99.940002,99.459999,99.730003,99.730003,0.0
998,2020-05-11,99.669998,100.279999,99.669998,100.239998,100.239998,0.0
999,2020-05-12,100.230003,100.440002,99.660004,99.93,99.93,0.0
1000,2020-05-13,100.010002,100.279999,99.580002,100.239998,100.239998,0.0
1001,2020-05-14,100.190002,100.559998,100.150002,100.470001,100.470001,0.0
1002,2020-05-15,100.260002,100.489998,100.080002,100.400002,100.400002,0.0
1004,2020-05-18,100.360001,100.470001,99.580002,99.669998,99.669998,0.0
1005,2020-05-19,99.620003,99.730003,99.230003,99.370003,99.370003,0.0
1006,2020-05-20,99.550003,99.559998,99.0,99.120003,99.120003,0.0
1007,2020-05-21,99.18,99.510002,99.019997,99.370003,99.370003,0.0
1008,2020-05-22,99.419998,99.870003,99.389999,99.860001,99.860001,0.0
1010,2020-05-26,99.769997,99.769997,98.900002,98.910004,98.910004,0.0
1011,2020-05-27,99.019997,99.339996,98.720001,99.059998,99.059998,0.0
1012,2020-05-28,98.910004,99.089996,98.349998,98.379997,98.379997,0.0
1013,2020-05-29,98.519997,98.550003,97.949997,98.339996,98.339996,0.0
1015,2020-06-01,98.300003,98.32,97.790001,97.830002,97.830002,0.0
1016,2020-06-02,97.839996,97.910004,97.43,97.669998,97.669998,0.0
1017,2020-06-03,97.57,97.629997,97.190002,97.279999,97.279999,0.0
1018,2020-06-04,97.32,97.629997,96.57,96.68,96.68,0.0
1019,2020-06-05,96.739998,97.029999,96.440002,96.940002,96.940002,0.0
1021,2020-06-08,96.839996,97.07,96.599998,96.620003,96.620003,0.0
1022,2020-06-09,96.629997,97.059998,96.230003,96.32,96.32,0.0
1023,2020-06-10,96.43,96.459999,95.720001,95.959999,95.959999,0.0
1024,2020-06-11,96.089996,96.830002,95.949997,96.730003,96.730003,0.0
1025,2020-06-12,96.809998,97.449997,96.489998,97.32,97.32,0.0
1027,2020-06-15,97.089996,97.389999,96.599998,96.68,96.68,0.0
1028,2020-06-16,96.559998,97.25,96.43,96.959999,96.959999,0.0
1029,2020-06-17,97.010002,97.339996,96.800003,97.160004,97.160004,0.0
1030,2020-06-18,97.080002,97.580002,96.949997,97.419998,97.419998,0.0
1031,2020-06-19,97.419998,97.720001,97.160004,97.620003,97.620003,0.0
1033,2020-06-22,97.660004,97.739998,97.010002,97.040001,97.040001,0.0
1034,2020-06-23,96.93,97.25,96.389999,96.690002,96.690002,0.0
1035,2020-06-24,96.660004,97.239998,96.550003,97.150002,97.150002,0.0
1036,2020-06-25,97.239998,97.599998,97.160004,97.43,97.43,0.0
1037,2020-06-26,97.349998,97.68,97.260002,97.5,97.5,0.0
1039,2020-06-29,97.5,97.650002,97.110001,97.540001,97.540001,0.0
1040,2020-06-30,97.400002,97.800003,97.230003,97.389999,97.389999,0.0
1041,2020-07-01,97.389999,97.620003,97.029999,97.199997,97.199997,0.0
1042,2020-07-02,97.150002,97.339996,96.809998,97.32,97.32,0.0
1044,2020-07-06,97.150002,97.199997,96.57,96.790001,96.790001,0.0
1045,2020-07-07,96.75,97.150002,96.599998,96.879997,96.879997,0.0
1046,2020-07-08,96.989998,97.050003,96.400002,96.43,96.43,0.0
1047,2020-07-09,96.449997,96.809998,96.239998,96.699997,96.699997,0.0
1048,2020-07-10,96.75,96.970001,96.440002,96.650002,96.650002,0.0
1050,2020-07-13,96.660004,96.68,96.269997,96.459999,96.459999,0.0
1051,2020-07-14,96.540001,96.699997,96.18,96.260002,96.260002,0.0
1052,2020-07-15,96.169998,96.25,95.779999,96.080002,96.080002,0.0
1053,2020-07-16,96.0,96.400002,95.889999,96.349998,96.349998,0.0
1054,2020-07-17,96.279999,96.330002,95.900002,95.940002,95.940002,0.0
1056,2020-07-20,96.010002,96.18,95.730003,95.830002,95.830002,0.0
1057,2020-07-21,95.75,95.919998,95.050003,95.120003,95.120003,0.0
1058,2020-07-22,95.129997,95.410004,94.830002,94.970001,94.970001,0.0
1059,2020-07-23,94.980003,95.18,94.589996,94.690002,94.690002,0.0
1060,2020-07-24,94.769997,94.830002,94.330002,94.440002,94.440002,0.0
1062,2020-07-27,94.349998,94.419998,93.480003,93.669998,93.669998,0.0
1063,2020-07-28,93.580002,94.010002,93.489998,93.760002,93.760002,0.0
1064,2020-07-29,93.75,93.800003,93.18,93.260002,93.260002,0.0
1065,2020-07-30,93.32,93.68,92.93,93.019997,93.019997,0.0
1066,2020-07-31,92.82,93.540001,92.550003,93.489998,93.489998,0.0
1068,2020-08-03,93.459999,93.989998,93.32,93.5,93.5,0.0
1069,2020-08-04,93.559998,93.830002,93.230003,93.379997,93.379997,0.0
1070,2020-08-05,93.230003,93.25,92.559998,92.830002,92.830002,0.0
1071,2020-08-06,92.769997,93.089996,92.519997,92.790001,92.790001,0.0
1072,2020-08-07,92.809998,93.620003,92.760002,93.440002,93.440002,0.0
1074,2020-08-10,93.389999,93.699997,93.300003,93.580002,93.580002,0.0
1075,2020-08-11,93.599998,93.739998,93.169998,93.629997,93.629997,0.0
1076,2020-08-12,93.68,93.910004,93.269997,93.440002,93.440002,0.0
1077,2020-08-13,93.370003,93.389999,92.93,93.339996,93.339996,0.0
1078,2020-08-14,93.220001,93.410004,93.019997,93.099998,93.099998,0.0
1080,2020-08-17,93.099998,93.120003,92.769997,92.849998,92.849998,0.0
1081,2020-08-18,92.82,92.82,92.129997,92.269997,92.269997,0.0
1082,2020-08-19,92.279999,93.050003,92.150002,92.889999,92.889999,0.0
1083,2020-08-20,92.959999,93.239998,92.730003,92.790001,92.790001,0.0
1084,2020-08-21,92.720001,93.470001,92.580002,93.25,93.25,0.0
1086,2020-08-24,93.199997,93.339996,92.839996,93.300003,93.300003,0.0
1087,2020-08-25,93.279999,93.349998,92.970001,93.019997,93.019997,0.0
1088,2020-08-26,93.019997,93.360001,92.849998,93.010002,93.010002,0.0
1089,2020-08-27,92.849998,93.32,92.419998,93.010002,93.010002,0.0
1090,2020-08-28,93.019997,93.099998,92.199997,92.370003,92.370003,0.0
1092,2020-08-31,92.300003,92.480003,91.989998,92.139999,92.139999,0.0
1093,2020-09-01,92.18,92.400002,91.75,92.339996,92.339996,0.0
1094,2020-09-02,92.279999,92.870003,92.209999,92.849998,92.849998,0.0
1095,2020-09-03,92.660004,93.07,92.650002,92.739998,92.739998,0.0
1096,2020-09-04,92.800003,93.239998,92.660004,92.720001,92.720001,0.0
1098,2020-09-08,93.050003,93.5,93.0,93.480003,93.480003,0.0
1099,2020-09-09,93.580002,93.660004,93.139999,93.260002,93.260002,0.0
1100,2020-09-10,93.230003,93.449997,92.699997,93.339996,93.339996,0.0
1101,2020-09-11,93.330002,93.379997,93.099998,93.330002,93.330002,0.0
1103,2020-09-14,93.290001,93.330002,92.870003,93.07,93.07,0.0
1104,2020-09-15,93.059998,93.139999,92.790001,93.050003,93.050003,0.0
1105,2020-09-16,93.080002,93.279999,92.779999,93.209999,93.209999,0.0
1106,2020-09-17,93.150002,93.589996,92.870003,92.970001,92.970001,0.0
1107,2020-09-18,92.860001,93.010002,92.769997,92.93,92.93,0.0
1109,2020-09-21,93.010002,93.779999,92.75,93.540001,93.540001,0.0
1110,2020-09-22,93.550003,94.080002,93.470001,93.989998,93.989998,0.0
1111,2020-09-23,93.989998,94.43,93.93,94.389999,94.389999,0.0
1112,2020-09-24,94.379997,94.589996,94.199997,94.349998,94.349998,0.0
1113,2020-09-25,94.32,94.739998,94.190002,94.580002,94.580002,0.0
1115,2020-09-28,94.580002,94.639999,94.150002,94.260002,94.260002,0.0
1116,2020-09-29,94.239998,94.300003,93.82,93.889999,93.889999,0.0
1117,2020-09-30,93.849998,94.190002,93.669998,93.889999,93.889999,0.0
1118,2020-10-01,93.800003,93.919998,93.529999,93.709999,93.709999,0.0
1119,2020-10-02,93.730003,94.029999,93.690002,93.839996,93.839996,0.0
1121,2020-10-05,93.809998,93.870003,93.370003,93.510002,93.510002,0.0
1122,2020-10-06,93.440002,93.849998,93.339996,93.830002,93.830002,0.0
1123,2020-10-07,93.830002,93.900002,93.559998,93.629997,93.629997,0.0
1124,2020-10-08,93.610001,93.779999,93.5,93.610001,93.610001,0.0
1125,2020-10-09,93.559998,93.589996,93.010002,93.059998,93.059998,0.0
1127,2020-10-12,93.059998,93.239998,93.010002,93.07,93.07,0.0
1128,2020-10-13,93.029999,93.599998,93.029999,93.529999,93.529999,0.0
1129,2020-10-14,93.540001,93.669998,93.25,93.379997,93.379997,0.0
1130,2020-10-15,93.43,93.900002,93.370003,93.860001,93.860001,0.0
1131,2020-10-16,93.800003,93.879997,93.529999,93.68,93.68,0.0
1133,2020-10-19,93.720001,93.769997,93.209999,93.43,93.43,0.0
1134,2020-10-20,93.419998,93.5,93.0,93.07,93.07,0.0
1135,2020-10-21,93.050003,93.07,92.470001,92.610001,92.610001,0.0
1136,2020-10-22,92.669998,92.970001,92.610001,92.949997,92.949997,0.0
1137,2020-10-23,92.93,93.129997,92.660004,92.769997,92.769997,0.0
1139,2020-10-26,92.760002,93.110001,92.739998,93.050003,93.050003,0.0
1140,2020-10-27,93.07,93.129997,92.790001,92.940002,92.940002,0.0
1141,2020-10-28,93.150002,93.650002,93.050003,93.410004,93.410004,0.0
1142,2020-10-29,93.459999,94.099998,93.339996,93.959999,93.959999,0.0
1143,2020-10-30,93.919998,94.080002,93.650002,94.040001,94.040001,0.0
1145,2020-11-02,93.889999,94.290001,93.889999,94.050003,94.050003,0.0
1146,2020-11-03,94.050003,94.050003,93.290001,93.550003,93.550003,0.0
1147,2020-11-04,93.089996,94.300003,93.089996,93.410004,93.410004,0.0
1148,2020-11-05,93.339996,93.550003,92.489998,92.529999,92.529999,0.0
1149,2020-11-06,92.57,92.82,92.18,92.230003,92.230003,0.0
1151,2020-11-09,92.239998,92.959999,92.129997,92.730003,92.730003,0.0
1152,2020-11-10,92.760002,92.970001,92.599998,92.75,92.75,0.0
1153,2020-11-11,92.699997,93.209999,92.610001,93.040001,93.040001,0.0
1154,2020-11-12,93.010002,93.139999,92.779999,92.959999,92.959999,0.0
1155,2020-11-13,92.949997,93.010002,92.709999,92.760002,92.760002,0.0
1157,2020-11-16,92.720001,92.839996,92.459999,92.57,92.57,0.0
1158,2020-11-17,92.489998,92.610001,92.269997,92.419998,92.419998,0.0
1159,2020-11-18,92.440002,92.510002,92.209999,92.32,92.32,0.0
1160,2020-11-19,92.559998,92.720001,92.239998,92.290001,92.290001,0.0
1161,2020-11-20,92.339996,92.43,92.209999,92.389999,92.389999,0.0
1163,2020-11-23,92.400002,92.800003,92.019997,92.510002,92.510002,0.0
1164,2020-11-24,92.529999,92.559998,92.129997,92.230003,92.230003,0.0
1165,2020-11-25,92.110001,92.260002,91.93,91.989998,91.989998,0.0
1166,2020-11-27,92.019997,92.050003,91.760002,91.790001,91.790001,0.0
1168,2020-11-30,91.779999,92.050003,91.510002,91.870003,91.870003,0.0
1169,2020-12-01,91.949997,91.949997,91.160004,91.309998,91.309998,0.0
1170,2020-12-02,91.190002,91.5,90.989998,91.120003,91.120003,0.0
1171,2020-12-03,91.059998,91.089996,90.510002,90.709999,90.709999,0.0
1172,2020-12-04,90.709999,90.870003,90.480003,90.699997,90.699997,0.0
1174,2020-12-07,90.809998,91.239998,90.620003,90.790001,90.790001,0.0
1175,2020-12-08,90.900002,91.019997,90.75,90.970001,90.970001,0.0
1176,2020-12-09,90.919998,91.199997,90.690002,91.089996,91.089996,0.0
1177,2020-12-10,91.059998,91.150002,90.669998,90.790001,90.790001,0.0
1178,2020-12-11,90.739998,91.040001,90.620003,90.980003,90.980003,0.0
1180,2020-12-14,90.980003,90.980003,90.419998,90.709999,90.709999,0.0
1181,2020-12-15,90.690002,90.82,90.419998,90.470001,90.470001,0.0
1182,2020-12-16,90.489998,90.699997,90.129997,90.449997,90.449997,0.0
1183,2020-12-17,90.269997,90.269997,89.730003,89.82,89.82,0.0
1184,2020-12-18,89.830002,90.129997,89.830002,90.019997,90.019997,0.0
1186,2020-12-21,89.919998,91.019997,89.919998,90.040001,90.040001,0.0
1187,2020-12-22,90.089996,90.720001,90.059998,90.650002,90.650002,0.0
1188,2020-12-23,90.519997,90.669998,90.160004,90.410004,90.410004,0.0
1189,2020-12-24,90.279999,90.379997,90.150002,90.330002,90.330002,0.0
1191,2020-12-28,90.220001,90.379997,89.980003,90.339996,90.339996,0.0
1192,2020-12-29,90.209999,90.230003,89.849998,90.010002,90.010002,0.0
1193,2020-12-30,89.980003,89.980003,89.559998,89.629997,89.629997,0.0
1194,2020-12-31,89.610001,89.980003,89.519997,89.940002,89.940002,0.0
1196,2021-01-04,89.93,89.940002,89.419998,89.879997,89.879997,0.0
1197,2021-01-05,89.900002,89.900002,89.43,89.440002,89.440002,0.0
1198,2021-01-06,89.480003,89.800003,89.209999,89.529999,89.529999,0.0
1199,2021-01-07,89.32,89.970001,89.32,89.830002,89.830002,0.0
1200,2021-01-08,89.830002,90.25,89.660004,90.099998,90.099998,0.0
1202,2021-01-11,90.07,90.730003,90.029999,90.540001,90.540001,0.0
1203,2021-01-12,90.519997,90.620003,90.029999,90.050003,90.050003,0.0
1204,2021-01-13,90.0,90.449997,89.919998,90.32,90.32,0.0
1205,2021-01-14,90.279999,90.580002,90.080002,90.239998,90.239998,0.0
1206,2021-01-15,90.220001,90.800003,90.220001,90.779999,90.779999,0.0
1208,2021-01-19,90.730003,90.760002,90.400002,90.5,90.5,0.0
1209,2021-01-20,90.410004,90.699997,90.279999,90.470001,90.470001,0.0
1210,2021-01-21,90.419998,90.449997,90.050003,90.129997,90.129997,0.0
1211,2021-01-22,90.050003,90.309998,90.050003,90.239998,90.239998,0.0
1213,2021-01-25,90.230003,90.519997,90.080002,90.389999,90.389999,0.0
1214,2021-01-26,90.389999,90.610001,90.120003,90.169998,90.169998,0.0
1215,2021-01-27,90.150002,90.879997,90.150002,90.650002,90.650002,0.0
1216,2021-01-28,90.730003,90.860001,90.410004,90.459999,90.459999,0.0
1217,2021-01-29,90.559998,90.779999,90.360001,90.580002,90.580002,0.0
1219,2021-02-01,90.529999,91.059998,90.5,91.019997,91.019997,0.0
1220,2021-02-02,91.0,91.290001,90.800003,91.199997,91.199997,0.0
1221,2021-02-03,91.050003,91.309998,90.989998,91.120003,91.120003,0.0
1222,2021-02-04,91.089996,91.580002,91.089996,91.529999,91.529999,0.0
1223,2021-02-05,91.489998,91.599998,90.980003,91.040001,91.040001,0.0
1225,2021-02-08,91.0,91.239998,90.900002,90.93,90.93,0.0
1226,2021-02-09,90.910004,90.93,90.43,90.440002,90.440002,0.0
1227,2021-02-10,90.489998,90.529999,90.25,90.370003,90.370003,0.0
1228,2021-02-11,90.459999,90.470001,90.260002,90.419998,90.419998,0.0
1229,2021-02-12,90.410004,90.739998,90.379997,90.480003,90.480003,0.0
1231,2021-02-16,90.290001,90.639999,90.120003,90.510002,90.510002,0.0
1232,2021-02-17,90.709999,91.059998,90.620003,90.949997,90.949997,0.0
1233,2021-02-18,90.900002,90.980003,90.540001,90.589996,90.589996,0.0
1234,2021-02-19,90.57,90.650002,90.18,90.360001,90.360001,0.0
1236,2021-02-22,90.339996,90.580002,90.0,90.010002,90.010002,0.0
1237,2021-02-23,90.019997,90.260002,89.940002,90.169998,90.169998,0.0
1238,2021-02-24,90.099998,90.43,89.980003,90.18,90.18,0.0
1239,2021-02-25,90.07,90.290001,89.68,90.129997,90.129997,0.0
1240,2021-02-26,90.360001,90.970001,90.129997,90.93,90.93,0.0
1242,2021-03-01,90.93,91.139999,90.690002,91.040001,91.040001,0.0
1243,2021-03-02,91.029999,91.389999,90.730003,90.790001,90.790001,0.0
1244,2021-03-03,90.790001,91.059998,90.629997,90.949997,90.949997,0.0
1245,2021-03-04,91.010002,91.669998,90.970001,91.629997,91.629997,0.0
1246,2021-03-05,91.660004,92.190002,91.620003,91.980003,91.980003,0.0
1248,2021-03-08,91.989998,92.419998,91.839996,92.309998,92.309998,0.0
1249,2021-03-09,92.459999,92.5,91.910004,91.959999,91.959999,0.0
1250,2021-03-10,92.050003,92.239998,91.769997,91.790001,91.790001,0.0
1251,2021-03-11,91.790001,91.879997,91.370003,91.419998,91.419998,0.0
1252,2021-03-12,91.43,91.959999,91.400002,91.68,91.68,0.0
1254,2021-03-15,91.660004,91.970001,91.540001,91.830002,91.830002,0.0
1255,2021-03-16,91.830002,92.029999,91.68,91.870003,91.870003,0.0
1256,2021-03-17,91.860001,92.0,91.370003,91.400002,91.400002,0.0
1257,2021-03-18,91.400002,91.900002,91.300003,91.849998,91.849998,0.0
1258,2021-03-19,91.830002,92.169998,91.660004,91.919998,91.919998,0.0
1260,2021-03-22,91.739998,92.150002,91.709999,91.800003,91.800003,0.0
1261,2021-03-23,91.800003,92.400002,91.760002,92.339996,92.339996,0.0
1262,2021-03-24,92.389999,92.610001,92.339996,92.529999,92.529999,0.0
1263,2021-03-25,92.599998,92.919998,92.510002,92.879997,92.879997,0.0
1264,2021-03-26,92.809998,92.870003,92.650002,92.769997,92.769997,0.0
1266,2021-03-29,92.720001,92.959999,92.720001,92.940002,92.940002,0.0
1267,2021-03-30,92.910004,93.349998,92.879997,93.300003,93.300003,0.0
1268,2021-03-31,93.239998,93.440002,92.989998,93.230003,93.230003,0.0
1269,2021-04-01,93.220001,93.339996,92.879997,92.93,92.93,0.0
1271,2021-04-05,93.010002,93.110001,92.540001,92.599998,92.599998,0.0
1272,2021-04-06,92.57,92.790001,92.269997,92.339996,92.339996,0.0
1273,2021-04-07,92.32,92.5,92.139999,92.459999,92.459999,0.0
1274,2021-04-08,92.419998,92.480003,92.0,92.059998,92.059998,0.0
1275,2021-04-09,92.07,92.410004,92.029999,92.160004,92.160004,0.0
1277,2021-04-12,92.18,92.330002,92.010002,92.139999,92.139999,0.0
1278,2021-04-13,92.080002,92.330002,91.790001,91.849998,91.849998,0.0
1279,2021-04-14,91.830002,91.830002,91.57,91.690002,91.690002,0.0
1280,2021-04-15,91.629997,91.75,91.489998,91.669998,91.669998,0.0
1281,2021-04-16,91.660004,91.809998,91.489998,91.559998,91.559998,0.0
1283,2021-04-19,91.540001,91.75,91.029999,91.07,91.07,0.0
1284,2021-04-20,91.050003,91.279999,90.860001,91.239998,91.239998,0.0
1285,2021-04-21,91.209999,91.43,91.089996,91.160004,91.160004,0.0
1286,2021-04-22,91.110001,91.419998,91.0,91.330002,91.330002,0.0
1287,2021-04-23,91.290001,91.300003,90.809998,90.860001,90.860001,0.0
1289,2021-04-26,90.830002,90.989998,90.68,90.809998,90.809998,0.0
1290,2021-04-27,90.879997,91.07,90.809998,90.910004,90.910004,0.0
1291,2021-04-28,90.900002,91.129997,90.550003,90.610001,90.610001,0.0
1292,2021-04-29,90.550003,90.790001,90.419998,90.610001,90.610001,0.0
1293,2021-04-30,90.629997,91.32,90.589996,91.279999,91.279999,0.0
1295,2021-05-03,91.300003,91.389999,90.870003,90.949997,90.949997,0.0
1296,2021-05-04,91.0,91.400002,90.989998,91.290001,91.290001,0.0
1297,2021-05-05,91.279999,91.440002,91.169998,91.309998,91.309998,0.0
1298,2021-05-06,91.269997,91.379997,90.879997,90.949997,90.949997,0.0
1299,2021-05-07,90.879997,90.959999,90.190002,90.230003,90.230003,0.0
1301,2021-05-10,90.230003,90.339996,90.040001,90.209999,90.209999,0.0
1302,2021-05-11,90.239998,90.360001,89.980003,90.139999,90.139999,0.0
1303,2021-05-12,90.190002,90.800003,90.160004,90.709999,90.709999,0.0
1304,2021-05-13,90.75,90.910004,90.589996,90.75,90.75,0.0
1305,2021-05-14,90.760002,90.800003,90.279999,90.32,90.32,0.0
1307,2021-05-17,90.300003,90.43,90.150002,90.220001,90.220001,0.0
1308,2021-05-18,90.18,90.199997,89.690002,89.75,89.75,0.0
1309,2021-05-19,89.779999,90.290001,89.690002,90.190002,90.190002,0.0
1310,2021-05-20,90.209999,90.230003,89.760002,89.809998,89.809998,0.0
1311,2021-05-21,89.779999,90.150002,89.650002,90.019997,90.019997,0.0
1313,2021-05-24,90.029999,90.099998,89.760002,89.830002,89.830002,0.0
1314,2021-05-25,89.849998,89.870003,89.540001,89.639999,89.639999,0.0
1315,2021-05-26,89.690002,90.110001,89.589996,90.040001,90.040001,0.0
1316,2021-05-27,90.080002,90.18,89.889999,89.970001,89.970001,0.0
1317,2021-05-28,90.029999,90.440002,89.980003,90.029999,90.029999,0.0
1319,2021-06-01,89.809998,89.940002,89.660004,89.830002,89.830002,0.0
1320,2021-06-02,89.919998,90.25,89.860001,89.900002,89.900002,0.0
1321,2021-06-03,89.93,90.550003,89.889999,90.5,90.5,0.0
1322,2021-06-04,90.470001,90.629997,90.029999,90.139999,90.139999,0.0
1324,2021-06-07,90.129997,90.300003,89.910004,89.949997,89.949997,0.0
1325,2021-06-08,89.989998,90.18,89.959999,90.080002,90.080002,0.0
1326,2021-06-09,90.129997,90.169998,89.839996,90.120003,90.120003,0.0
1327,2021-06-10,90.139999,90.309998,89.980003,90.080002,90.080002,0.0
1328,2021-06-11,90.07,90.610001,89.959999,90.559998,90.559998,0.0
1330,2021-06-14,90.510002,90.599998,90.410004,90.519997,90.519997,0.0
1331,2021-06-15,90.480003,90.68,90.349998,90.540001,90.540001,0.0
1332,2021-06-16,90.540001,91.400002,90.440002,91.129997,91.129997,0.0
1333,2021-06-17,91.43,92.010002,91.309998,91.889999,91.889999,0.0
1334,2021-06-18,91.879997,92.410004,91.809998,92.230003,92.230003,0.0
1336,2021-06-21,92.32,92.370003,91.830002,91.860001,91.860001,0.0
1337,2021-06-22,91.879997,92.139999,91.650002,91.730003,91.730003,0.0
1338,2021-06-23,91.730003,91.900002,91.510002,91.800003,91.800003,0.0
1339,2021-06-24,91.800003,91.910004,91.660004,91.82,91.82,0.0
1340,2021-06-25,91.830002,91.879997,91.529999,91.809998,91.809998,0.0
1342,2021-06-28,91.809998,92.019997,91.699997,91.879997,91.879997,0.0
