,level_0,index,Name,Date,High,Low,Open,Close,Volume,Marketcap
324,324,324,Binance Coin,2018-06-15 23:59:59,15.646900177001951,14.691100120544434,14.881999969482422,15.048100471496582,79159296.0,1716104737.7
325,325,325,Binance Coin,2018-06-16 23:59:59,15.981399536132812,14.93630027770996,14.93630027770996,15.809200286865234,81354704.0,1802901563.6
326,326,326,Binance Coin,2018-06-17 23:59:59,17.23259925842285,15.764100074768066,15.779000282287598,16.578800201416016,107346000.0,1890667740.47
327,327,327,Binance Coin,2018-06-18 23:59:59,17.18630027770996,16.221200942993164,16.621700286865234,16.87969970703125,106776000.0,1924982764.66
328,328,328,Binance Coin,2018-06-19 23:59:59,16.936800003051758,16.20800018310547,16.780099868774414,16.699600219726562,80738096.0,1904443928.31
329,329,329,Binance Coin,2018-06-20 23:59:59,16.86319923400879,15.741100311279297,16.760799407958984,16.061899185180664,65190300.0,1831719797.61
330,330,330,Binance Coin,2018-06-21 23:59:59,17.268299102783203,15.916500091552734,16.072200775146484,17.053300857543945,122980000.0,1944780332.62
331,331,331,Binance Coin,2018-06-22 23:59:59,17.24370002746582,15.2608003616333,17.071399688720703,15.593899726867676,113751000.0,1778348473.84
332,332,332,Binance Coin,2018-06-23 23:59:59,16.059200286865234,15.364700317382812,15.601699829101562,15.551199913024902,70431104.0,1773478910.75
333,333,333,Binance Coin,2018-06-24 23:59:59,15.594599723815918,13.544400215148926,15.570899963378906,14.44760036468506,96256304.0,1647622942.99
334,334,334,Binance Coin,2018-06-25 23:59:59,15.065899848937988,13.833900451660156,14.45699977874756,14.920900344848633,60358000.0,1701598685.59
335,335,335,Binance Coin,2018-06-26 23:59:59,14.985199928283691,13.867799758911133,14.932900428771973,14.119999885559082,37503400.0,1610263016.35
336,336,336,Binance Coin,2018-06-27 23:59:59,14.3056001663208,13.894100189208984,14.06719970703125,14.050100326538086,44136600.0,1602291530.17
337,337,337,Binance Coin,2018-06-28 23:59:59,14.749799728393556,13.860799789428713,14.03090000152588,14.124600410461426,67290496.0,1610787606.28
338,338,338,Binance Coin,2018-06-29 23:59:59,14.646900177001951,13.77970027923584,14.17430019378662,14.508600234985352,52784600.0,1654579461.68
339,339,339,Binance Coin,2018-06-30 23:59:59,15.18239974975586,14.291500091552734,14.549099922180176,14.657299995422363,59676900.0,1671537401.52
340,340,340,Binance Coin,2018-07-01 23:59:59,14.68690013885498,14.144200325012209,14.676199913024902,14.40410041809082,38434400.0,1642662146.87
341,341,341,Binance Coin,2018-07-02 23:59:59,14.822999954223633,14.057000160217283,14.397700309753418,14.570599555969238,55614000.0,1661650021.67
342,342,342,Binance Coin,2018-07-03 23:59:59,14.784700393676758,14.075900077819824,14.563400268554688,14.171500205993652,60657300.0,1616136142.79
343,343,343,Binance Coin,2018-07-04 23:59:59,14.328800201416016,13.907999992370604,14.226200103759766,14.005499839782717,37043700.0,1597205288.63
344,344,344,Binance Coin,2018-07-05 23:59:59,14.139100074768066,13.652000427246094,14.039600372314451,13.850500106811523,41185300.0,1579528888.66
345,345,345,Binance Coin,2018-07-06 23:59:59,13.98639965057373,13.276599884033203,13.976099967956545,13.529600143432615,33466000.0,1542933038.67
346,346,346,Binance Coin,2018-07-07 23:59:59,14.404800415039062,13.42590045928955,13.540900230407717,14.404800415039062,79974896.0,1642741975.77
347,347,347,Binance Coin,2018-07-08 23:59:59,14.422300338745115,13.934499740600586,14.397899627685549,13.991900444030762,60275400.0,1595654327.08
348,348,348,Binance Coin,2018-07-09 23:59:59,14.088299751281738,13.634099960327148,14.038399696350098,13.66450023651123,36874000.0,1558317208.7
349,349,349,Binance Coin,2018-07-10 23:59:59,13.660699844360352,12.671899795532228,13.614399909973145,12.761300086975098,36507100.0,1455315115.47
350,350,350,Binance Coin,2018-07-11 23:59:59,12.88659954071045,12.25160026550293,12.824899673461914,12.704899787902832,38867700.0,1448883186.71
351,351,351,Binance Coin,2018-07-12 23:59:59,12.773500442504885,11.901599884033203,12.691900253295898,12.070599555969238,26008100.0,1376546796.4
352,352,352,Binance Coin,2018-07-13 23:59:59,12.433199882507324,12.043399810791016,12.093500137329102,12.180100440979004,29709900.0,1389034317.66
353,353,353,Binance Coin,2018-07-14 23:59:59,12.273500442504885,11.96909999847412,12.192999839782717,12.096500396728516,21534200.0,1379500465.81
354,354,354,Binance Coin,2018-07-15 23:59:59,12.396699905395508,12.018500328063965,12.088299751281738,12.28909969329834,26346900.0,1401464818.28
355,355,355,Binance Coin,2018-07-16 23:59:59,13.385700225830078,12.202899932861328,12.309900283813477,13.237299919128418,47198600.0,1509598769.57
356,356,356,Binance Coin,2018-07-17 23:59:59,13.893400192260742,12.869799613952637,13.35789966583252,13.71280002593994,74443200.0,1563825403.01
357,357,357,Binance Coin,2018-07-18 23:59:59,13.857199668884276,12.723899841308594,13.73989963531494,12.864800453186035,75446304.0,1228749507.3
358,358,358,Binance Coin,2018-07-19 23:59:59,13.351099967956545,12.76959991455078,12.82509994506836,12.91800022125244,49364800.0,1233830773.53
359,359,359,Binance Coin,2018-07-20 23:59:59,12.970999717712402,11.885600090026855,12.918499946594238,12.070899963378906,40466000.0,1152922115.2
360,360,360,Binance Coin,2018-07-21 23:59:59,12.455599784851074,11.902099609375,12.074700355529783,12.18529987335205,28726700.0,1163848747.85
361,361,361,Binance Coin,2018-07-22 23:59:59,12.27400016784668,11.96269989013672,12.188799858093262,12.11989974975586,20692400.0,1157602228.83
362,362,362,Binance Coin,2018-07-23 23:59:59,12.33810043334961,11.9128999710083,12.136799812316896,12.01990032196045,28137700.0,1148050976.52
363,363,363,Binance Coin,2018-07-24 23:59:59,12.24619960784912,11.64840030670166,12.022199630737305,12.145099639892578,46762700.0,1160009144.42
364,364,364,Binance Coin,2018-07-25 23:59:59,13.466699600219728,12.079299926757812,12.086999893188477,12.93939971923828,72083200.0,1235874741.52
365,365,365,Binance Coin,2018-07-26 23:59:59,13.55210018157959,12.911499977111816,12.921500205993652,13.397299766540527,61881400.0,1279609925.85
366,366,366,Binance Coin,2018-07-27 23:59:59,14.033499717712402,13.058099746704102,13.392499923706056,13.922699928283691,66040700.0,1329792205.5
367,367,367,Binance Coin,2018-07-28 23:59:59,14.869400024414062,13.722299575805664,14.02560043334961,14.601699829101562,75159904.0,1394645208.69
368,368,368,Binance Coin,2018-07-29 23:59:59,14.698399543762209,13.65999984741211,14.598099708557127,14.021200180053713,56547100.0,1339200189.02
369,369,369,Binance Coin,2018-07-30 23:59:59,13.9477,13.0665,13.9477,13.2169,35991600.0,1262379466.69
370,370,370,Binance Coin,2018-07-31 23:59:59,14.0643,13.0368,13.2111,13.7754,66537000.0,1315723210.84
371,371,371,Binance Coin,2018-08-01 23:59:59,14.062,13.2341,13.7696,13.5739,53833700.0,1296477437.44
372,372,372,Binance Coin,2018-08-02 23:59:59,14.184,13.4064,13.6308,14.1769,50481200.0,1354071488.87
373,373,373,Binance Coin,2018-08-03 23:59:59,14.2059,13.6405,14.088,14.1346,70449300.0,1350031309.14
374,374,374,Binance Coin,2018-08-04 23:59:59,14.4551,13.5691,14.1127,13.8424,60865200.0,1322122549.89
375,375,375,Binance Coin,2018-08-05 23:59:59,13.8978,13.2875,13.8587,13.6232,43000300.0,1301186204.83
376,376,376,Binance Coin,2018-08-06 23:59:59,13.9757,13.4964,13.6876,13.6991,46799600.0,1308435605.33
377,377,377,Binance Coin,2018-08-07 23:59:59,13.9088,13.1286,13.6585,13.1461,45119500.0,1255617180.05
378,378,378,Binance Coin,2018-08-08 23:59:59,13.1392,11.9807,13.1289,12.1437,44898500.0,1159875426.88
379,379,379,Binance Coin,2018-08-09 23:59:59,12.8719,12.1001,12.1616,12.858,41389000.0,1228100022.14
380,380,380,Binance Coin,2018-08-10 23:59:59,12.8211,11.8073,12.7681,12.1308,37026400.0,1158643315.34
381,381,381,Binance Coin,2018-08-11 23:59:59,12.1588,11.3686,12.1106,11.7366,29253100.0,1120992278.73
382,382,382,Binance Coin,2018-08-12 23:59:59,11.8647,11.5047,11.6876,11.7418,23290300.0,1121488943.85
383,383,383,Binance Coin,2018-08-13 23:59:59,11.9467,10.1841,11.7712,10.2282,34827100.0,976921188.869
384,384,384,Binance Coin,2018-08-14 23:59:59,10.3045,8.66266,10.3045,9.42011,39515200.0,899738474.069
385,385,385,Binance Coin,2018-08-15 23:59:59,10.5918,9.40321,9.40796,9.46301,42994900.0,903835961.31
386,386,386,Binance Coin,2018-08-16 23:59:59,9.98495,9.39382,9.53052,9.80233,24709700.0,936245270.652
387,387,387,Binance Coin,2018-08-17 23:59:59,10.8678,9.72495,9.7823,10.8678,37502400.0,1038010998.65
388,388,388,Binance Coin,2018-08-18 23:59:59,10.9651,9.54027,10.7849,9.90758,27803700.0,946297963.709
389,389,389,Binance Coin,2018-08-19 23:59:59,10.3006,9.75401,9.92142,10.1562,21218500.0,970044287.205
390,390,390,Binance Coin,2018-08-20 23:59:59,10.2038,9.64362,10.1417,9.70093,17617700.0,926560300.809
391,391,391,Binance Coin,2018-08-21 23:59:59,9.84815,9.42483,9.68034,9.71463,13228100.0,927868822.375
392,392,392,Binance Coin,2018-08-22 23:59:59,10.1964,9.25728,9.73594,9.53973,23929500.0,911163682.083
393,393,393,Binance Coin,2018-08-23 23:59:59,9.71504,9.40262,9.49895,9.71504,17327500.0,927907982.51
394,394,394,Binance Coin,2018-08-24 23:59:59,10.2347,9.56229,9.76352,10.2347,22814900.0,977542020.269
395,395,395,Binance Coin,2018-08-25 23:59:59,10.2488,9.98287,10.1933,10.1358,19561400.0,968095831.733
396,396,396,Binance Coin,2018-08-26 23:59:59,10.2742,9.80865,10.1142,10.1856,22551200.0,972852355.384
397,397,397,Binance Coin,2018-08-27 23:59:59,11.3356,10.1278,10.219,11.2128,44953500.0,1070962819.12
398,398,398,Binance Coin,2018-08-28 23:59:59,11.4996,10.8415,11.1607,11.4861,43860800.0,1097066391.69
399,399,399,Binance Coin,2018-08-29 23:59:59,11.471,10.9075,11.471,11.1735,33530600.0,1067209176.96
400,400,400,Binance Coin,2018-08-30 23:59:59,11.1867,10.3848,11.1692,10.7626,23247800.0,1027963081.22
401,401,401,Binance Coin,2018-08-31 23:59:59,11.0225,10.5958,10.7602,11.0138,22638200.0,1051955827.02
402,402,402,Binance Coin,2018-09-01 23:59:59,11.5423,11.0266,11.0266,11.3794,29776300.0,1086875205.47
403,403,403,Binance Coin,2018-09-02 23:59:59,11.4638,11.1361,11.4334,11.2994,21757400.0,1079234203.62
404,404,404,Binance Coin,2018-09-03 23:59:59,11.4092,11.1103,11.3459,11.2611,18644300.0,1075576073.99
405,405,405,Binance Coin,2018-09-04 23:59:59,11.4232,11.2624,11.3104,11.3592,18878700.0,1084945852.51
406,406,406,Binance Coin,2018-09-05 23:59:59,11.5365,10.0866,11.4098,10.0866,29308300.0,963396615.596
407,407,407,Binance Coin,2018-09-06 23:59:59,10.3016,9.62191,10.0535,10.2842,23466000.0,982269890.163
408,408,408,Binance Coin,2018-09-07 23:59:59,10.2697,9.86944,10.2648,10.0373,16640400.0,958687848.207
409,409,409,Binance Coin,2018-09-08 23:59:59,10.1943,9.4137,10.0328,9.52008,15053100.0,909286861.004
410,410,410,Binance Coin,2018-09-09 23:59:59,9.72737,9.27243,9.54872,9.51263,13947300.0,908575292.707
411,411,411,Binance Coin,2018-09-10 23:59:59,9.70806,9.37306,9.57601,9.52487,12427900.0,909744365.99
412,412,412,Binance Coin,2018-09-11 23:59:59,9.60542,9.22733,9.52199,9.37396,18572100.0,895330571.128
413,413,413,Binance Coin,2018-09-12 23:59:59,9.48019,9.03731,9.38555,9.21443,21323500.0,880093458.316
414,414,414,Binance Coin,2018-09-13 23:59:59,9.69404,9.21765,9.22455,9.60406,24817100.0,917308002.695
415,415,415,Binance Coin,2018-09-14 23:59:59,10.086,9.54633,9.63682,9.93005,26124800.0,948444130.103
416,416,416,Binance Coin,2018-09-15 23:59:59,10.196,9.90464,9.90464,10.1103,27281100.0,965660262.394
417,417,417,Binance Coin,2018-09-16 23:59:59,10.1274,9.77638,10.1164,9.93602,20623100.0,949014339.866
418,418,418,Binance Coin,2018-09-17 23:59:59,10.0118,9.31664,9.94973,9.40526,22370800.0,898320113.101
419,419,419,Binance Coin,2018-09-18 23:59:59,9.63503,9.27657,9.39057,9.54406,23016100.0,911577251.308
420,420,420,Binance Coin,2018-09-19 23:59:59,9.77605,9.31497,9.55671,9.61909,22684800.0,918743555.917
421,421,421,Binance Coin,2018-09-20 23:59:59,10.0976,9.60249,9.6337,10.0745,27983700.0,962240914.067
422,422,422,Binance Coin,2018-09-21 23:59:59,10.4354,9.96279,10.0604,10.4108,35228200.0,1170624718.05
423,423,423,Binance Coin,2018-09-22 23:59:59,10.5281,9.96642,10.4196,10.245,21731800.0,1151981618.74
424,424,424,Binance Coin,2018-09-23 23:59:59,10.3656,10.1575,10.2729,10.2806,22673000.0,1155984600.26
425,425,425,Binance Coin,2018-09-24 23:59:59,10.3174,9.93912,10.2914,10.0359,19223700.0,1128469724.51
426,426,426,Binance Coin,2018-09-25 23:59:59,10.0342,9.50621,10.0342,9.78316,19256100.0,1100050804.61
427,427,427,Binance Coin,2018-09-26 23:59:59,9.9033,9.58877,9.78101,9.73663,18370400.0,1094818817.82
428,428,428,Binance Coin,2018-09-27 23:59:59,10.0769,9.67226,9.73624,10.0312,26966900.0,1127941240.99
429,429,429,Binance Coin,2018-09-28 23:59:59,10.2272,9.89132,10.0429,9.96934,25097900.0,1120985498.39
430,430,430,Binance Coin,2018-09-29 23:59:59,10.0324,9.75708,9.95669,9.99914,26072400.0,1174332008.76
431,431,431,Binance Coin,2018-09-30 23:59:59,10.0356,9.85336,10.0034,10.0178,26954000.0,1176523500.76
432,432,432,Binance Coin,2018-10-01 23:59:59,10.05,9.88155,10.0097,9.94366,25138500.0,1167816254.42
433,433,433,Binance Coin,2018-10-02 23:59:59,10.6069,9.88016,9.93614,10.3568,41386000.0,1216336779.8
434,434,434,Binance Coin,2018-10-03 23:59:59,10.444,10.0644,10.3286,10.2712,38371900.0,1206283633.23
435,435,435,Binance Coin,2018-10-04 23:59:59,10.3936,10.2214,10.2866,10.2556,32534900.0,1204451517.74
436,436,436,Binance Coin,2018-10-05 23:59:59,10.7151,10.2399,10.2513,10.6362,40756200.0,1249150438.1
437,437,437,Binance Coin,2018-10-06 23:59:59,10.7457,10.2988,10.6451,10.3721,30941000.0,1218133662.3
438,438,438,Binance Coin,2018-10-07 23:59:59,10.5317,10.2966,10.3992,10.519,32205000.0,1235386083.22
439,439,439,Binance Coin,2018-10-08 23:59:59,10.6321,10.4589,10.5321,10.5066,31932700.0,1233929786.29
440,440,440,Binance Coin,2018-10-09 23:59:59,10.5735,10.227,10.5359,10.3849,27881100.0,1219636936.55
441,441,441,Binance Coin,2018-10-10 23:59:59,10.4012,10.2059,10.359,10.328,26141100.0,1212954412.73
442,442,442,Binance Coin,2018-10-11 23:59:59,10.3097,9.25362,10.3097,9.30132,26084400.0,1092377724.46
443,443,443,Binance Coin,2018-10-12 23:59:59,9.66181,9.23651,9.28074,9.52894,26099400.0,1119110168.63
444,444,444,Binance Coin,2018-10-13 23:59:59,9.62708,9.47779,9.49206,9.54036,24253100.0,1120451371.13
445,445,445,Binance Coin,2018-10-14 23:59:59,9.6416,9.4658,9.54636,9.49674,22974000.0,1115328494.34
446,446,446,Binance Coin,2018-10-15 23:59:59,10.4415,9.41809,9.48123,10.3161,52331400.0,1211556837.45
447,447,447,Binance Coin,2018-10-16 23:59:59,10.3267,9.91639,10.3213,10.0109,30719200.0,1175713141.98
448,448,448,Binance Coin,2018-10-17 23:59:59,10.0281,9.81882,10.0256,9.90447,35325400.0,1295497891.44
449,449,449,Binance Coin,2018-10-18 23:59:59,9.95905,9.63745,9.92504,9.71658,29790800.0,1270922008.14
450,450,450,Binance Coin,2018-10-19 23:59:59,9.79014,9.63144,9.71767,9.76675,24658400.0,1277484209.78
451,451,451,Binance Coin,2018-10-20 23:59:59,9.78968,9.68127,9.75728,9.75463,23972200.0,1275898922.08
452,452,452,Binance Coin,2018-10-21 23:59:59,9.86743,9.68441,9.75773,9.7433,25790200.0,1274416965.84
453,453,453,Binance Coin,2018-10-22 23:59:59,9.84327,9.65099,9.72141,9.72685,27599800.0,1272265317.11
454,454,454,Binance Coin,2018-10-23 23:59:59,9.86236,9.67603,9.70276,9.80308,30852200.0,1282236148.9
455,455,455,Binance Coin,2018-10-24 23:59:59,9.82127,9.71224,9.78231,9.74532,26652600.0,1274681180.46
456,456,456,Binance Coin,2018-10-25 23:59:59,9.75216,9.64398,9.73369,9.69228,25207400.0,1267743584.79
457,457,457,Binance Coin,2018-10-26 23:59:59,9.73187,9.62116,9.67556,9.70268,24495800.0,1269103897.67
458,458,458,Binance Coin,2018-10-27 23:59:59,9.73324,9.63451,9.70157,9.65445,22943000.0,1262795446.71
459,459,459,Binance Coin,2018-10-28 23:59:59,9.71415,9.59449,9.67439,9.66679,24760500.0,1264409510.25
460,460,460,Binance Coin,2018-10-29 23:59:59,9.68144,9.34434,9.63989,9.40262,24583200.0,1229856255.21
461,461,461,Binance Coin,2018-10-30 23:59:59,9.46888,9.35219,9.40462,9.38704,24305700.0,1227818401.88
462,462,462,Binance Coin,2018-10-31 23:59:59,9.41892,9.30769,9.40072,9.36496,21398200.0,1224930353.01
463,463,463,Binance Coin,2018-11-01 23:59:59,9.62546,9.3402,9.37131,9.54922,19690100.0,1249031434.79
464,464,464,Binance Coin,2018-11-02 23:59:59,9.6064,9.47672,9.53071,9.57308,21304800.0,1252152306.44
465,465,465,Binance Coin,2018-11-03 23:59:59,9.62814,9.49037,9.58524,9.53021,19663500.0,1246544939.81
466,466,466,Binance Coin,2018-11-04 23:59:59,9.73599,9.49254,9.53192,9.62754,24079700.0,1259275637.14
467,467,467,Binance Coin,2018-11-05 23:59:59,9.76667,9.57942,9.58928,9.67251,21103300.0,1265157682.34
468,468,468,Binance Coin,2018-11-06 23:59:59,9.78179,9.61637,9.70867,9.78081,24810200.0,1278317401.42
469,469,469,Binance Coin,2018-11-07 23:59:59,9.88388,9.77301,9.80222,9.81693,23433700.0,1284047719.40786
470,470,470,Binance Coin,2018-11-08 23:59:59,9.83448,9.61666,9.81223,9.65095,21877100.0,1262337649.10408
471,471,471,Binance Coin,2018-11-09 23:59:59,9.66688,9.48849,9.6413,9.5542,18859800.0,1249682815.37778
472,472,472,Binance Coin,2018-11-10 23:59:59,9.6368,9.51286,9.5469,9.55752,18550600.0,1250117069.10358
473,473,473,Binance Coin,2018-11-11 23:59:59,9.57967,9.35249,9.5664,9.466,18889600.0,1238146315.79473
474,474,474,Binance Coin,2018-11-12 23:59:59,9.51817,9.27437,9.48597,9.36122,19452700.0,1224441163.56898
475,475,475,Binance Coin,2018-11-13 23:59:59,9.46836,9.18525,9.37084,9.24841,17068400.0,1209685692.84377
476,476,476,Binance Coin,2018-11-14 23:59:59,9.22747,8.14016,9.21917,8.40701,19518100.0,1099631149.20235
477,477,477,Binance Coin,2018-11-15 23:59:59,8.46082,7.74579,8.41463,8.18486,19131700.0,1070574081.37499
478,478,478,Binance Coin,2018-11-16 23:59:59,8.21442,7.79863,8.18308,7.88448,18869500.0,1031284583.13514
479,479,479,Binance Coin,2018-11-17 23:59:59,7.9028,7.60671,7.89744,7.7182,16973900.0,1009535273.03686
480,480,480,Binance Coin,2018-11-18 23:59:59,8.02665,7.72815,7.7385,7.99976,13784000.0,1046363128.1684
481,481,481,Binance Coin,2018-11-19 23:59:59,8.00608,6.60456,7.99946,6.63209,21567100.0,867472829.021666
482,482,482,Binance Coin,2018-11-20 23:59:59,6.76336,5.5529,6.61242,5.76021,25989200.0,753431522.25903
483,483,483,Binance Coin,2018-11-21 23:59:59,6.20448,5.56505,5.79833,6.19905,14208800.0,810831493.653849
484,484,484,Binance Coin,2018-11-22 23:59:59,6.23494,5.75555,6.20713,5.75555,9885300.0,752821997.451128
485,485,485,Binance Coin,2018-11-23 23:59:59,5.77229,5.41849,5.73573,5.55743,9943370.0,726908037.163229
486,486,486,Binance Coin,2018-11-24 23:59:59,5.66568,4.71918,5.55686,5.11528,11938900.0,669075120.035758
487,487,487,Binance Coin,2018-11-25 23:59:59,5.28149,4.44223,5.08501,5.18058,12236300.0,677616315.30529
488,488,488,Binance Coin,2018-11-26 23:59:59,5.25581,4.67141,5.1793,4.92645,10132300.0,644376285.384213
489,489,489,Binance Coin,2018-11-27 23:59:59,4.94555,4.68032,4.9059,4.91305,9050190.0,642623574.563207
490,490,490,Binance Coin,2018-11-28 23:59:59,5.47407,4.89919,4.89919,5.33696,15392800.0,698070712.185068
491,491,491,Binance Coin,2018-11-29 23:59:59,5.60001694895,5.14549207687378,5.353574275970459,5.34663295355,13027940.0238447,699335927.88344
492,492,492,Binance Coin,2018-11-30 23:59:59,5.4315499488,4.95071992891,5.3681574422,5.07857246152,10699024.3410903,664273799.147219
493,493,493,Binance Coin,2018-12-01 23:59:59,5.42036584065,5.01076749152,5.0866951291,5.28872333053,12291155.1799521,691761388.860487
494,494,494,Binance Coin,2018-12-02 23:59:59,5.42508940642,5.19666373314,5.27315251498,5.25041686947,11848312.5470298,686750929.993746
495,495,495,Binance Coin,2018-12-03 23:59:59,5.28064298251,5.00313618131,5.25358948325,5.10925145338,12193044.8239628,668286590.267413
496,496,496,Binance Coin,2018-12-04 23:59:59,6.28743692702,5.11137938581,5.11137938581,5.8807909462,39059358.6838782,769203427.424102
497,497,497,Binance Coin,2018-12-05 23:59:59,6.58520068999,5.78161588408,5.92086445071,5.98427768662,61589926.2636003,782739422.182673
498,498,498,Binance Coin,2018-12-06 23:59:59,6.05933487231,4.95168665737,6.00999336767,4.95168665737,38404207.4195838,647677222.881112
499,499,499,Binance Coin,2018-12-07 23:59:59,4.96445216849,4.18997071404,4.92151446141,4.52864988519,24895394.6710872,592344302.51507
500,500,500,Binance Coin,2018-12-08 23:59:59,4.81240060638,4.38386649615,4.53295103291,4.70041838803,16534322.8240527,614811505.012123
501,501,501,Binance Coin,2018-12-09 23:59:59,5.05443640693,4.6192055384,4.71443553163,4.85910449322,17862645.9880432,635567538.85443
502,502,502,Binance Coin,2018-12-10 23:59:59,4.99568304231,4.59333794077,4.85292192503,4.71226331769,13851408.2957663,616360813.692558
503,503,503,Binance Coin,2018-12-11 23:59:59,4.96943172717,4.58796935548,4.70522781762,4.94069751557,19625570.3318588,646239850.28034
504,504,504,Binance Coin,2018-12-12 23:59:59,5.18259147017,4.82503687491,4.93522823893,5.02313653111,17783396.9674247,657022817.035932
505,505,505,Binance Coin,2018-12-13 23:59:59,5.02746593161,4.59077456803,5.02695308124,4.65070359908,14503435.2087896,608308844.671492
506,506,506,Binance Coin,2018-12-14 23:59:59,4.75097218788,4.46260592271,4.65321811658,4.53335714533,13544912.557651,592960008.912301
507,507,507,Binance Coin,2018-12-15 23:59:59,4.63501003277,4.48325288564,4.53457999779,4.56301153687,12572161.3331354,596838783.010203
508,508,508,Binance Coin,2018-12-16 23:59:59,4.7259252383,4.54093736547,4.5701864264,4.64525791998,14565931.9788208,607596553.575919
509,509,509,Binance Coin,2018-12-17 23:59:59,5.16164845196,4.636383556,4.65020403166,5.11001701304,17799304.9372779,668386724.552592
510,510,510,Binance Coin,2018-12-18 23:59:59,5.60027018756,4.9844331395,5.11301303683,5.60027018756,26195539.0755799,732511503.918834
511,511,511,Binance Coin,2018-12-19 23:59:59,5.89068355277,5.40092085083,5.60510319701,5.49190106061,25173915.8763744,718336896.354926
512,512,512,Binance Coin,2018-12-20 23:59:59,5.92181144086,5.3735493502,5.46651424196,5.79225715442,27976596.5760991,757623267.658345
513,513,513,Binance Coin,2018-12-21 23:59:59,5.87193948718,5.44655186821,5.79080420818,5.56714418448,24440098.4668391,728178645.409819
514,514,514,Binance Coin,2018-12-22 23:59:59,5.95329354962,5.50486633604,5.56258799061,5.93057795868,28188479.450141,775715534.095207
515,515,515,Binance Coin,2018-12-23 23:59:59,6.20848034066,5.89995165556,5.93141181696,6.05900764121,29722800.3766395,792514008.109313
516,516,516,Binance Coin,2018-12-24 23:59:59,6.57517930757,6.06014535905,6.06388529485,6.14492442509,30471526.3449921,803751864.00728
517,517,517,Binance Coin,2018-12-25 23:59:59,6.19237463498,5.4579965039,6.19237463498,5.54757512943,19913982.6195602,725618989.35551
518,518,518,Binance Coin,2018-12-26 23:59:59,5.76816238488,5.52657899501,5.55267224843,5.71310539017,19526927.094129,747270232.953585
519,519,519,Binance Coin,2018-12-27 23:59:59,5.75079714527,5.24665078739,5.717212467,5.27544999898,16073454.8756621,690025210.537114
520,520,520,Binance Coin,2018-12-28 23:59:59,6.0202465263,5.24534806714,5.28918783047,6.01182795954,23929897.096889,786342938.383752
521,521,521,Binance Coin,2018-12-29 23:59:59,6.09563973862,5.83233993076,6.02793994428,5.83233993076,20325767.9599629,762866028.381429
522,522,522,Binance Coin,2018-12-30 23:59:59,6.01354246567,5.77390102113,5.84256701011,5.99571069708,21109983.9213524,784234811.603213
523,523,523,Binance Coin,2018-12-31 23:59:59,6.32923939145,5.97439881635,6.00059115913,6.16473187095,38216014.49149,806342664.223829
524,524,524,Binance Coin,2019-01-01 23:59:59,6.19192910252,5.88512209362,6.19143159496,6.0752726027,23891161.9411386,794641453.820804
525,525,525,Binance Coin,2019-01-02 23:59:59,6.20787251601,5.94900584301,6.09146503554,6.18861341746,30308610.2063688,809466353.98711
526,526,526,Binance Coin,2019-01-03 23:59:59,6.17511626811,5.90155928439,6.17190735958,5.90353459317,22821638.655255,772178240.97525
527,527,527,Binance Coin,2019-01-04 23:59:59,6.06589834773,5.86371361517,5.8950519548,6.06513773014,29311135.7668008,793315819.500825
528,528,528,Binance Coin,2019-01-05 23:59:59,6.20437599915,6.0340713812,6.05566129937,6.06554262323,30340636.629942,793368779.23691
529,529,529,Binance Coin,2019-01-06 23:59:59,6.50273438981,6.03409048344,6.06815339473,6.39597902717,41574183.3932289,836589632.290566
530,530,530,Binance Coin,2019-01-07 23:59:59,6.42948717413,6.23193426469,6.42935664704,6.29141103814,37914512.9947745,822912211.66108
531,531,531,Binance Coin,2019-01-08 23:59:59,6.91102857296,6.23575515067,6.29586479341,6.64005396727,65660517.4875027,868514465.615097
532,532,532,Binance Coin,2019-01-09 23:59:59,6.96507761341,6.47388845432,6.65967919111,6.64154965037,74676973.8033753,868710099.929928
533,533,533,Binance Coin,2019-01-10 23:59:59,6.68394786525,5.80048662261,6.61093827556,5.91591906794,75844882.110469,773798121.708119
534,534,534,Binance Coin,2019-01-11 23:59:59,6.23728777884,5.84260037546,5.96503324158,6.07534184389,50239804.3517967,794650510.520558
535,535,535,Binance Coin,2019-01-12 23:59:59,6.08732725668,5.92925283929,6.08673319379,5.976964557,32654873.7384266,781782829.448523
536,536,536,Binance Coin,2019-01-13 23:59:59,6.00075794357,5.49342096864,5.97492225099,5.56875681668,26590183.3223678,728389539.395229
537,537,537,Binance Coin,2019-01-14 23:59:59,6.15928230416,5.57441840763,5.57766895163,6.15928230416,43109287.6199281,805629864.657473
538,538,538,Binance Coin,2019-01-15 23:59:59,6.16367564594,5.81748582458,6.16367564594,5.919048321,25427436.1716725,774207425.843685
539,539,539,Binance Coin,2019-01-16 23:59:59,6.24932764522,5.90054714549,5.91617847187,6.18601413867,35059223.4899319,799081409.01282
540,540,540,Binance Coin,2019-01-17 23:59:59,6.41783231166,6.08183254669,6.17183454283,6.41783231166,36306127.1176629,829026635.15604
541,541,541,Binance Coin,2019-01-18 23:59:59,6.68779984325,6.33664034684,6.4057153658,6.56303977669,43105423.470856,847783880.638233
542,542,542,Binance Coin,2019-01-19 23:59:59,6.72805420627,6.35616383062,6.57009834066,6.6354494971,46981638.3110155,857137441.770554
